# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_approach_landing_gear_out_design_-600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
9.944;2.0300;0.239108;0.120417;8.489900;-6.000000;
10.054;2.0400;0.240759;0.118062;8.473190;-6.000000;
10.164;2.0500;0.242421;0.115707;8.456353;-6.000000;
10.275;2.0600;0.244093;0.113353;8.439393;-6.000000;
10.385;2.0700;0.245776;0.110998;8.422314;-6.000000;
10.495;2.0800;0.247468;0.108643;8.405122;-6.000000;
10.605;2.0900;0.249171;0.106288;8.387820;-6.000000;
10.715;2.1000;0.250884;0.103934;8.370413;-6.000000;
10.825;2.1100;0.252607;0.101579;8.352905;-6.000000;
10.935;2.1200;0.254340;0.099224;8.335301;-6.000000;
11.045;2.1300;0.256083;0.096869;8.317604;-6.000000;
11.155;2.1400;0.257837;0.094515;8.299818;-6.000000;
11.266;2.1500;0.259601;0.092160;8.281948;-6.000000;
11.376;2.1600;0.261375;0.089805;8.263996;-6.000000;
11.486;2.1700;0.263159;0.087450;8.245968;-6.000000;
11.596;2.1800;0.264953;0.085096;8.227866;-6.000000;
11.706;2.1900;0.266758;0.082741;8.209694;-6.000000;
11.816;2.2000;0.268573;0.080386;8.191455;-6.000000;
11.926;2.2100;0.270397;0.078031;8.173153;-6.000000;
12.036;2.2200;0.272233;0.075677;8.154792;-6.000000;
12.146;2.2300;0.274078;0.073322;8.136374;-6.000000;
12.257;2.2400;0.275933;0.070967;8.117902;-6.000000;
12.367;2.2500;0.277799;0.068613;8.099381;-6.000000;
12.477;2.2600;0.279675;0.066258;8.080812;-6.000000;
12.587;2.2700;0.281561;0.063903;8.062198;-6.000000;
12.697;2.2800;0.283457;0.061548;8.043544;-6.000000;
12.807;2.2900;0.285364;0.059194;8.024850;-6.000000;
12.917;2.3000;0.287280;0.056839;8.006121;-6.000000;
13.027;2.3100;0.289207;0.054484;7.987359;-6.000000;
13.137;2.3200;0.291144;0.052129;7.968566;-6.000000;
13.248;2.3300;0.293091;0.049775;7.949746;-6.000000;
13.358;2.3400;0.295048;0.047420;7.930900;-6.000000;
13.468;2.3500;0.297016;0.045065;7.912030;-6.000000;
13.578;2.3600;0.298994;0.042710;7.893141;-6.000000;
13.688;2.3700;0.300982;0.040356;7.874233;-6.000000;
13.798;2.3800;0.302980;0.038001;7.855309;-6.000000;
13.908;2.3900;0.304988;0.035646;7.836371;-6.000000;
14.018;2.4000;0.307007;0.033292;7.817422;-6.000000;
14.128;2.4100;0.309035;0.030937;7.798463;-6.000000;
14.239;2.4200;0.311074;0.028582;7.779496;-6.000000;
14.349;2.4300;0.313123;0.026227;7.760524;-6.000000;
14.459;2.4400;0.315182;0.023873;7.741549;-6.000000;
14.569;2.4500;0.317252;0.021518;7.722571;-6.000000;
14.679;2.4600;0.319331;0.019163;7.703594;-6.000000;
14.789;2.4700;0.321421;0.016808;7.684619;-6.000000;
14.899;2.4800;0.323521;0.014454;7.665648;-6.000000;
15.009;2.4900;0.325631;0.012099;7.646682;-6.000000;
15.119;2.5000;0.327752;0.009744;7.627724;-6.000000;
15.230;2.5100;0.329882;0.007389;7.608774;-6.000000;
15.340;2.5200;0.332023;0.005035;7.589834;-6.000000;
15.450;2.5300;0.334174;0.002680;7.570906;-6.000000;
15.560;2.5400;0.336335;0.000325;7.551992;-6.000000;
15.670;2.5500;0.338506;-0.002030;7.533092;-6.000000;
15.780;2.5600;0.340688;-0.004384;7.514209;-6.000000;
15.890;2.5700;0.342880;-0.006739;7.495343;-6.000000;
16.000;2.5800;0.345081;-0.009094;7.476496;-6.000000;
16.110;2.5900;0.347293;-0.011448;7.457669;-6.000000;
16.221;2.6000;0.349516;-0.013803;7.438864;-6.000000;
