# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M073_design_-600_plot.csv
# Clean Polar
# Mach Number 0.730000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
4.979;0.7200;0.047067;0.021374;0.020025;0.005667;0.247642;15.29748;-6.000000;0.007607;0.005667;0.001091;0.000000;-0.002241;-0.068251;
5.066;0.7300;0.048444;0.021895;0.020178;0.006371;0.244999;15.06903;-6.000000;0.007759;0.006371;0.001091;0.000000;-0.002282;-0.067329;
5.152;0.7400;0.049906;0.022425;0.020337;0.007144;0.242357;14.82777;-6.000000;0.007918;0.007144;0.001091;0.000000;-0.002320;-0.066407;
5.238;0.7500;0.051460;0.022965;0.020502;0.007993;0.239715;14.57429;-6.000000;0.008083;0.007993;0.001091;0.000000;-0.002356;-0.065484;
5.324;0.7600;0.053113;0.023514;0.020674;0.008924;0.237073;14.30921;-6.000000;0.008256;0.008924;0.001091;0.000000;-0.002390;-0.064562;
5.411;0.7700;0.054870;0.024073;0.020853;0.009944;0.234431;14.03325;-6.000000;0.008435;0.009944;0.001091;0.000000;-0.002423;-0.063640;
5.497;0.7800;0.056739;0.024641;0.021040;0.011059;0.231789;13.74715;-6.000000;0.008621;0.011059;0.001091;0.000000;-0.002453;-0.062717;
5.583;0.7900;0.058728;0.025218;0.021233;0.012277;0.229147;13.45174;-6.000000;0.008814;0.012277;0.001091;0.000000;-0.002482;-0.061795;
5.669;0.8000;0.060846;0.025805;0.021434;0.013607;0.226505;13.14786;-6.000000;0.009015;0.013607;0.001091;0.000000;-0.002508;-0.060873;
5.755;0.8100;0.063102;0.026402;0.021643;0.015057;0.223863;12.83643;-6.000000;0.009224;0.015057;0.001091;0.000000;-0.002533;-0.059950;
5.842;0.8200;0.065504;0.027008;0.021859;0.016636;0.221221;12.51838;-6.000000;0.009441;0.016636;0.001091;0.000000;-0.002556;-0.059028;
5.928;0.8300;0.068063;0.027624;0.022084;0.018354;0.218579;12.19466;-6.000000;0.009665;0.018354;0.001091;0.000000;-0.002576;-0.058106;
6.014;0.8400;0.070789;0.028250;0.022317;0.020222;0.215937;11.86627;-6.000000;0.009898;0.020222;0.001091;0.000000;-0.002595;-0.057183;
6.100;0.8500;0.073694;0.028885;0.022558;0.022251;0.213295;11.53419;-6.000000;0.010139;0.022251;0.001091;0.000000;-0.002612;-0.056252;
6.187;0.8600;0.076790;0.029530;0.022808;0.024452;0.210653;11.19941;-6.000000;0.010389;0.024452;0.001091;0.000000;-0.002627;-0.055321;
6.273;0.8700;0.080089;0.030185;0.023067;0.026837;0.208011;10.86292;-6.000000;0.010648;0.026837;0.001091;0.000000;-0.002640;-0.054390;
6.359;0.8800;0.083605;0.030849;0.023335;0.029421;0.205369;10.52569;-6.000000;0.010916;0.029421;0.001091;0.000000;-0.002652;-0.053459;
6.445;0.8900;0.087352;0.031524;0.023612;0.032216;0.202727;10.18866;-6.000000;0.011194;0.032216;0.001091;0.000000;-0.002661;-0.052528;
6.532;0.9000;0.091345;0.032208;0.023899;0.035238;0.200085;9.85275;-6.000000;0.011480;0.035238;0.001091;0.000000;-0.002668;-0.051597;
6.618;0.9100;0.095600;0.032902;0.024196;0.038503;0.197443;9.51883;-6.000000;0.011777;0.038503;0.001091;0.000000;-0.002673;-0.050666;
6.704;0.9200;0.100134;0.033606;0.024502;0.042026;0.194801;9.18773;-6.000000;0.012083;0.042026;0.001091;0.000000;-0.002676;-0.049735;
6.790;0.9300;0.104964;0.034319;0.024819;0.045825;0.192159;8.86022;-6.000000;0.012400;0.045825;0.001091;0.000000;-0.002677;-0.048804;
6.876;0.9400;0.110108;0.035043;0.025146;0.049920;0.189517;8.53704;-6.000000;0.012727;0.049920;0.001091;0.000000;-0.002677;-0.047873;
6.963;0.9500;0.115588;0.035777;0.025483;0.054328;0.186875;8.21884;-6.000000;0.013064;0.054328;0.001091;0.000000;-0.002674;-0.046942;
7.049;0.9600;0.121423;0.036521;0.025832;0.059071;0.184233;7.90623;-6.000000;0.013413;0.059071;0.001091;0.000000;-0.002669;-0.046011;
