# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/mission_analysis_design_mission_SAR.csv
# Diagram about specific air range
# Ma-Number [-]; Altitude [FL]; AC mass [kg]; SAR [m/kg];
0.8; 360; 63.8586; -nan(ind); 
0.8; 365; 63.8586; -nan(ind); 
0.8; 370; 63.8586; -nan(ind); 
0.8; 375; 63.8586; -nan(ind); 
0.8; 380; 63.8586; -nan(ind); 
0.8; 385; 63.8586; -nan(ind); 
0.8; 390; 63.8586; -nan(ind); 
0.8; 395; 63.8586; -nan(ind); 
0.8; 400; 63.8586; -nan(ind); 
0.8; 405; 63.8586; -nan(ind); 
0.8; 260; 65.1357; 377.325; 
0.8; 265; 65.1357; 382.606; 
0.8; 270; 65.1357; 387.818; 
0.8; 275; 65.1357; 392.985; 
0.8; 280; 65.1357; 398.095; 
0.8; 285; 65.1357; 403.045; 
0.8; 290; 65.1357; 407.934; 
0.8; 295; 65.1357; 412.725; 
0.8; 300; 65.1357; 417.148; 
0.8; 305; 65.1357; 421.21; 
0.8; 310; 65.1357; 425.076; 
0.8; 315; 65.1357; 428.618; 
0.8; 320; 65.1357; 431.849; 
0.8; 325; 65.1357; 434.784; 
0.8; 330; 65.1357; 437.328; 
0.8; 335; 65.1357; 439.378; 
0.8; 340; 65.1357; 440.978; 
0.8; 345; 65.1357; -nan(ind); 
0.8; 350; 65.1357; -nan(ind); 
0.8; 355; 65.1357; -nan(ind); 
0.8; 360; 65.1357; -nan(ind); 
0.8; 365; 65.1357; -nan(ind); 
0.8; 370; 65.1357; -nan(ind); 
0.8; 375; 65.1357; -nan(ind); 
0.8; 380; 65.1357; -nan(ind); 
0.8; 385; 65.1357; -nan(ind); 
0.8; 390; 65.1357; -nan(ind); 
0.8; 395; 65.1357; -nan(ind); 
0.8; 400; 65.1357; -nan(ind); 
0.8; 405; 65.1357; -nan(ind); 
0.8; 260; 66.4129; 374.707; 
0.8; 265; 66.4129; 379.824; 
0.8; 270; 66.4129; 384.845; 
0.8; 275; 66.4129; 389.844; 
0.8; 280; 66.4129; 394.773; 
0.8; 285; 66.4129; 399.529; 
0.8; 290; 66.4129; 404.21; 
0.8; 295; 66.4129; 408.643; 
0.8; 300; 66.4129; 412.626; 
0.8; 305; 66.4129; 416.401; 
0.8; 310; 66.4129; 419.967; 
0.8; 315; 66.4129; 423.188; 
0.8; 320; 66.4129; 426.074; 
0.8; 325; 66.4129; 428.638; 
0.8; 330; 66.4129; 430.786; 
0.8; 335; 66.4129; 432.437; 
0.8; 340; 66.4129; -nan(ind); 
0.8; 345; 66.4129; -nan(ind); 
0.8; 350; 66.4129; -nan(ind); 
0.8; 355; 66.4129; -nan(ind); 
0.8; 360; 66.4129; -nan(ind); 
0.8; 365; 66.4129; -nan(ind); 
0.8; 370; 66.4129; -nan(ind); 
0.8; 375; 66.4129; -nan(ind); 
0.8; 380; 66.4129; -nan(ind); 
0.8; 385; 66.4129; -nan(ind); 
0.8; 390; 66.4129; -nan(ind); 
0.8; 395; 66.4129; -nan(ind); 
0.8; 400; 66.4129; -nan(ind); 
0.8; 405; 66.4129; -nan(ind); 
0.8; 260; 67.6901; 372.043; 
0.8; 265; 67.6901; 376.993; 
0.8; 270; 67.6901; 381.856; 
0.8; 275; 67.6901; 386.684; 
0.8; 280; 67.6901; 391.43; 
0.8; 285; 67.6901; 395.968; 
0.8; 290; 67.6901; 400.303; 
0.8; 295; 67.6901; 404.357; 
0.8; 300; 67.6901; 408.057; 
0.8; 305; 67.6901; 411.549; 
0.8; 310; 67.6901; 414.811; 
0.8; 315; 67.6901; 417.706; 
0.8; 320; 67.6901; 420.241; 
0.8; 325; 67.6901; 422.43; 
0.8; 330; 67.6901; 424.176; 
0.8; 335; 67.6901; 425.397; 
0.8; 340; 67.6901; -nan(ind); 
0.8; 345; 67.6901; -nan(ind); 
0.8; 350; 67.6901; -nan(ind); 
0.8; 355; 67.6901; -nan(ind); 
0.8; 360; 67.6901; -nan(ind); 
0.8; 365; 67.6901; -nan(ind); 
0.8; 370; 67.6901; -nan(ind); 
0.8; 375; 67.6901; -nan(ind); 
0.8; 380; 67.6901; -nan(ind); 
0.8; 385; 67.6901; -nan(ind); 
0.8; 390; 67.6901; -nan(ind); 
0.8; 395; 67.6901; -nan(ind); 
0.8; 400; 67.6901; -nan(ind); 
0.8; 405; 67.6901; -nan(ind); 
0.8; 260; 68.9672; 369.347; 
0.8; 265; 68.9672; 374.148; 
0.8; 270; 68.9672; 378.85; 
0.8; 275; 68.9672; 383.485; 
0.8; 280; 68.9672; 388.019; 
0.8; 285; 68.9672; 392.269; 
0.8; 290; 68.9672; 396.26; 
0.8; 295; 68.9672; 400.016; 
0.8; 300; 68.9672; 403.45; 
0.8; 305; 68.9672; 406.656; 
0.8; 310; 68.9672; 409.608; 
0.8; 315; 68.9672; 412.172; 
0.8; 320; 68.9672; 414.352; 
0.8; 325; 68.9672; 416.159; 
0.8; 330; 68.9672; 417.496; 
0.8; 335; 68.9672; -nan(ind); 
0.8; 340; 68.9672; -nan(ind); 
0.8; 345; 68.9672; -nan(ind); 
0.8; 350; 68.9672; -nan(ind); 
0.8; 355; 68.9672; -nan(ind); 
0.8; 360; 68.9672; -nan(ind); 
0.8; 365; 68.9672; -nan(ind); 
0.8; 370; 68.9672; -nan(ind); 
0.8; 375; 68.9672; -nan(ind); 
0.8; 380; 68.9672; -nan(ind); 
0.8; 385; 68.9672; -nan(ind); 
0.8; 390; 68.9672; -nan(ind); 
0.8; 395; 68.9672; -nan(ind); 
0.8; 400; 68.9672; -nan(ind); 
0.8; 405; 68.9672; -nan(ind); 
0.8; 260; 70.2444; 366.641; 
0.8; 265; 70.2444; 371.275; 
0.8; 270; 70.2444; 375.785; 
0.8; 275; 70.2444; 380.239; 
0.8; 280; 70.2444; 384.523; 
0.8; 285; 70.2444; 388.459; 
0.8; 290; 70.2444; 392.139; 
0.8; 295; 70.2444; 395.644; 
0.8; 300; 70.2444; 398.807; 
0.8; 305; 70.2444; 401.721; 
0.8; 310; 70.2444; 404.36; 
0.8; 315; 70.2444; 406.587; 
0.8; 320; 70.2444; 408.406; 
0.8; 325; 70.2444; 409.783; 
0.8; 330; 70.2444; -nan(ind); 
0.8; 335; 70.2444; -nan(ind); 
0.8; 340; 70.2444; -nan(ind); 
0.8; 345; 70.2444; -nan(ind); 
0.8; 350; 70.2444; -nan(ind); 
0.8; 355; 70.2444; -nan(ind); 
0.8; 360; 70.2444; -nan(ind); 
0.8; 365; 70.2444; -nan(ind); 
0.8; 370; 70.2444; -nan(ind); 
0.8; 375; 70.2444; -nan(ind); 
0.8; 380; 70.2444; -nan(ind); 
0.8; 385; 70.2444; -nan(ind); 
0.8; 390; 70.2444; -nan(ind); 
0.8; 395; 70.2444; -nan(ind); 
0.8; 400; 70.2444; -nan(ind); 
0.8; 405; 70.2444; -nan(ind); 
0.8; 260; 71.5216; 363.886; 
0.8; 265; 71.5216; 368.352; 
0.8; 270; 71.5216; 372.699; 
0.8; 275; 71.5216; 376.938; 
0.8; 280; 71.5216; 380.938; 
0.8; 285; 71.5216; 384.549; 
0.8; 290; 71.5216; 387.991; 
0.8; 295; 71.5216; 391.233; 
0.8; 300; 71.5216; 394.119; 
0.8; 305; 71.5216; 396.74; 
0.8; 310; 71.5216; 399.067; 
0.8; 315; 71.5216; 400.952; 
0.8; 320; 71.5216; 402.207; 
0.8; 325; 71.5216; -nan(ind); 
0.8; 330; 71.5216; -nan(ind); 
0.8; 335; 71.5216; -nan(ind); 
0.8; 340; 71.5216; -nan(ind); 
0.8; 345; 71.5216; -nan(ind); 
0.8; 350; 71.5216; -nan(ind); 
0.8; 355; 71.5216; -nan(ind); 
0.8; 360; 71.5216; -nan(ind); 
0.8; 365; 71.5216; -nan(ind); 
0.8; 370; 71.5216; -nan(ind); 
0.8; 375; 71.5216; -nan(ind); 
0.8; 380; 71.5216; -nan(ind); 
0.8; 385; 71.5216; -nan(ind); 
0.8; 390; 71.5216; -nan(ind); 
0.8; 395; 71.5216; -nan(ind); 
0.8; 400; 71.5216; -nan(ind); 
0.8; 405; 71.5216; -nan(ind); 
0.8; 260; 72.7988; 361.106; 
0.8; 265; 72.7988; 365.419; 
0.8; 270; 72.7988; 369.587; 
0.8; 275; 72.7988; 373.563; 
0.8; 280; 72.7988; 377.203; 
0.8; 285; 72.7988; 380.571; 
0.8; 290; 72.7988; 383.759; 
0.8; 295; 72.7988; 386.74; 
0.8; 300; 72.7988; 389.347; 
0.8; 305; 72.7988; 391.67; 
0.8; 310; 72.7988; 393.681; 
0.8; 315; 72.7988; 394.901; 
0.8; 320; 72.7988; -nan(ind); 
0.8; 325; 72.7988; -nan(ind); 
0.8; 330; 72.7988; -nan(ind); 
0.8; 335; 72.7988; -nan(ind); 
0.8; 340; 72.7988; -nan(ind); 
0.8; 345; 72.7988; -nan(ind); 
0.8; 350; 72.7988; -nan(ind); 
0.8; 355; 72.7988; -nan(ind); 
0.8; 360; 72.7988; -nan(ind); 
0.8; 365; 72.7988; -nan(ind); 
0.8; 370; 72.7988; -nan(ind); 
0.8; 375; 72.7988; -nan(ind); 
0.8; 380; 72.7988; -nan(ind); 
0.8; 385; 72.7988; -nan(ind); 
0.8; 390; 72.7988; -nan(ind); 
0.8; 395; 72.7988; -nan(ind); 
0.8; 400; 72.7988; -nan(ind); 
0.8; 405; 72.7988; -nan(ind); 
0.8; 260; 74.0759; 358.319; 
0.8; 265; 74.0759; 362.462; 
0.8; 270; 74.0759; 366.347; 
0.8; 275; 74.0759; 369.985; 
0.8; 280; 74.0759; 373.41; 
0.8; 285; 74.0759; 376.552; 
0.8; 290; 74.0759; 379.497; 
0.8; 295; 74.0759; 382.214; 
0.8; 300; 74.0759; 384.539; 
0.8; 305; 74.0759; 386.545; 
0.8; 310; 74.0759; 387.76; 
0.8; 315; 74.0759; 388.452; 
0.8; 320; 74.0759; -nan(ind); 
0.8; 325; 74.0759; -nan(ind); 
0.8; 330; 74.0759; -nan(ind); 
0.8; 335; 74.0759; -nan(ind); 
0.8; 340; 74.0759; -nan(ind); 
0.8; 345; 74.0759; -nan(ind); 
0.8; 350; 74.0759; -nan(ind); 
0.8; 355; 74.0759; -nan(ind); 
0.8; 360; 74.0759; -nan(ind); 
0.8; 365; 74.0759; -nan(ind); 
0.8; 370; 74.0759; -nan(ind); 
0.8; 375; 74.0759; -nan(ind); 
0.8; 380; 74.0759; -nan(ind); 
0.8; 385; 74.0759; -nan(ind); 
0.8; 390; 74.0759; -nan(ind); 
0.8; 395; 74.0759; -nan(ind); 
0.8; 400; 74.0759; -nan(ind); 
0.8; 405; 74.0759; -nan(ind); 
0.8; 260; 75.3531; 355.48; 
0.8; 265; 75.3531; 359.377; 
0.8; 270; 75.3531; 362.985; 
0.8; 275; 75.3531; 366.386; 
0.8; 280; 75.3531; 369.597; 
0.8; 285; 75.3531; 372.51; 
0.8; 290; 75.3531; 375.207; 
0.8; 295; 75.3531; 377.657; 
0.8; 300; 75.3531; 379.529; 
0.8; 305; 75.3531; 380.799; 
0.8; 310; 75.3531; 381.655; 
0.8; 315; 75.3531; -nan(ind); 
0.8; 320; 75.3531; -nan(ind); 
0.8; 325; 75.3531; -nan(ind); 
0.8; 330; 75.3531; -nan(ind); 
0.8; 335; 75.3531; -nan(ind); 
0.8; 340; 75.3531; -nan(ind); 
0.8; 345; 75.3531; -nan(ind); 
0.8; 350; 75.3531; -nan(ind); 
0.8; 355; 75.3531; -nan(ind); 
0.8; 360; 75.3531; -nan(ind); 
0.8; 365; 75.3531; -nan(ind); 
0.8; 370; 75.3531; -nan(ind); 
0.8; 375; 75.3531; -nan(ind); 
0.8; 380; 75.3531; -nan(ind); 
0.8; 385; 75.3531; -nan(ind); 
0.8; 390; 75.3531; -nan(ind); 
0.8; 395; 75.3531; -nan(ind); 
0.8; 400; 75.3531; -nan(ind); 
0.8; 405; 75.3531; -nan(ind); 
0.8; 260; 76.6303; 352.574; 
0.8; 265; 76.6303; 356.223; 
0.8; 270; 76.6303; 359.572; 
0.8; 275; 76.6303; 362.771; 
0.8; 280; 76.6303; 365.766; 
0.8; 285; 76.6303; 368.446; 
0.8; 290; 76.6303; 370.891; 
0.8; 295; 76.6303; 372.759; 
0.8; 300; 76.6303; 374.094; 
0.8; 305; 76.6303; 375.026; 
0.8; 310; 76.6303; -nan(ind); 
0.8; 315; 76.6303; -nan(ind); 
0.8; 320; 76.6303; -nan(ind); 
0.8; 325; 76.6303; -nan(ind); 
0.8; 330; 76.6303; -nan(ind); 
0.8; 335; 76.6303; -nan(ind); 
0.8; 340; 76.6303; -nan(ind); 
0.8; 345; 76.6303; -nan(ind); 
0.8; 350; 76.6303; -nan(ind); 
0.8; 355; 76.6303; -nan(ind); 
0.8; 360; 76.6303; -nan(ind); 
0.8; 365; 76.6303; -nan(ind); 
0.8; 370; 76.6303; -nan(ind); 
0.8; 375; 76.6303; -nan(ind); 
0.8; 380; 76.6303; -nan(ind); 
0.8; 385; 76.6303; -nan(ind); 
0.8; 390; 76.6303; -nan(ind); 
0.8; 395; 76.6303; -nan(ind); 
0.8; 400; 76.6303; -nan(ind); 
0.8; 405; 76.6303; -nan(ind); 
0.82; 260; 38.3151; 408.754; 
0.82; 265; 38.3151; 416.596; 
0.82; 270; 38.3151; 424.533; 
0.82; 275; 38.3151; 432.675; 
0.82; 280; 38.3151; 440.926; 
0.82; 285; 38.3151; 449.267; 
0.82; 290; 38.3151; 457.751; 
0.82; 295; 38.3151; 466.446; 
0.82; 300; 38.3151; 475.134; 
0.82; 305; 38.3151; 484.018; 
0.82; 310; 38.3151; 493.039; 
0.82; 315; 38.3151; 502.149; 
0.82; 320; 38.3151; 511.276; 
0.82; 325; 38.3151; 520.563; 
0.82; 330; 38.3151; 529.891; 
0.82; 335; 38.3151; 539.22; 
0.82; 340; 38.3151; 548.698; 
0.82; 345; 38.3151; 558.217; 
0.82; 350; 38.3151; 567.667; 
0.82; 355; 38.3151; 577.222; 
0.82; 360; 38.3151; 586.807; 
0.82; 365; 38.3151; 595.961; 
0.82; 370; 38.3151; 604.965; 
0.82; 375; 38.3151; 613.86; 
0.82; 380; 38.3151; 622.244; 
0.82; 385; 38.3151; 630.406; 
0.82; 390; 38.3151; 638.392; 
0.82; 395; 38.3151; 646.139; 
0.82; 400; 38.3151; 653.55; 
0.82; 405; 38.3151; 660.672; 
0.82; 260; 39.5923; 406.948; 
0.82; 265; 39.5923; 414.676; 
0.82; 270; 39.5923; 422.496; 
0.82; 275; 39.5923; 430.484; 
0.82; 280; 39.5923; 438.618; 
0.82; 285; 39.5923; 446.781; 
0.82; 290; 39.5923; 455.129; 
0.82; 295; 39.5923; 463.623; 
0.82; 300; 39.5923; 472.149; 
0.82; 305; 39.5923; 480.809; 
0.82; 310; 39.5923; 489.636; 
0.82; 315; 39.5923; 498.494; 
0.82; 320; 39.5923; 507.42; 
0.82; 325; 39.5923; 516.52; 
0.82; 330; 39.5923; 525.615; 
0.82; 335; 39.5923; 534.685; 
0.82; 340; 39.5923; 543.858; 
0.82; 345; 39.5923; 553.081; 
0.82; 350; 39.5923; 562.212; 
0.82; 355; 39.5923; 571.415; 
0.82; 360; 39.5923; 580.627; 
0.82; 365; 39.5923; 589.378; 
0.82; 370; 39.5923; 597.864; 
0.82; 375; 39.5923; 605.972; 
0.82; 380; 39.5923; 613.837; 
0.82; 385; 39.5923; 621.492; 
0.82; 390; 39.5923; 628.941; 
0.82; 395; 39.5923; 636.124; 
0.82; 400; 39.5923; 642.96; 
0.82; 405; 39.5923; 649.51; 
0.82; 260; 40.8695; 405.118; 
0.82; 265; 40.8695; 412.702; 
0.82; 270; 40.8695; 420.409; 
0.82; 275; 40.8695; 428.253; 
0.82; 280; 40.8695; 436.244; 
0.82; 285; 40.8695; 444.252; 
0.82; 290; 40.8695; 452.432; 
0.82; 295; 40.8695; 460.749; 
0.82; 300; 40.8695; 469.091; 
0.82; 305; 40.8695; 477.537; 
0.82; 310; 40.8695; 486.165; 
0.82; 315; 40.8695; 494.766; 
0.82; 320; 40.8695; 503.46; 
0.82; 325; 40.8695; 512.27; 
0.82; 330; 40.8695; 521.103; 
0.82; 335; 40.8695; 529.941; 
0.82; 340; 40.8695; 538.84; 
0.82; 345; 40.8695; 547.793; 
0.82; 350; 40.8695; 556.635; 
0.82; 355; 40.8695; 565.483; 
0.82; 360; 40.8695; 574.303; 
0.82; 365; 40.8695; 582.44; 
0.82; 370; 40.8695; 590.257; 
0.82; 375; 40.8695; 597.911; 
0.82; 380; 40.8695; 605.295; 
0.82; 385; 40.8695; 612.441; 
0.82; 390; 40.8695; 619.35; 
0.82; 395; 40.8695; 625.966; 
0.82; 400; 40.8695; 632.213; 
0.82; 405; 40.8695; 638.117; 
0.82; 260; 42.1467; 403.207; 
0.82; 265; 42.1467; 410.703; 
0.82; 270; 42.1467; 418.254; 
0.82; 275; 42.1467; 425.989; 
0.82; 280; 42.1467; 433.803; 
0.82; 285; 42.1467; 441.681; 
0.82; 290; 42.1467; 449.665; 
0.82; 295; 42.1467; 457.825; 
0.82; 300; 42.1467; 465.946; 
0.82; 305; 42.1467; 474.206; 
0.82; 310; 42.1467; 482.592; 
0.82; 315; 42.1467; 490.969; 
0.82; 320; 42.1467; 499.426; 
0.82; 325; 42.1467; 507.94; 
0.82; 330; 42.1467; 516.497; 
0.82; 335; 42.1467; 525.035; 
0.82; 340; 42.1467; 533.589; 
0.82; 345; 42.1467; 542.19; 
0.82; 350; 42.1467; 550.649; 
0.82; 355; 42.1467; 559.078; 
0.82; 360; 42.1467; 567.479; 
0.82; 365; 42.1467; 575.157; 
0.82; 370; 42.1467; 582.529; 
0.82; 375; 42.1467; 589.71; 
0.82; 380; 42.1467; 596.627; 
0.82; 385; 42.1467; 603.259; 
0.82; 390; 42.1467; 609.627; 
0.82; 395; 42.1467; 615.674; 
0.82; 400; 42.1467; 621.284; 
0.82; 405; 42.1467; 626.451; 
0.82; 260; 43.4238; 401.274; 
0.82; 265; 43.4238; 408.632; 
0.82; 270; 43.4238; 416.069; 
0.82; 275; 43.4238; 423.64; 
0.82; 280; 43.4238; 431.327; 
0.82; 285; 43.4238; 439.023; 
0.82; 290; 43.4238; 446.852; 
0.82; 295; 43.4238; 454.82; 
0.82; 300; 43.4238; 462.747; 
0.82; 305; 43.4238; 470.816; 
0.82; 310; 43.4238; 478.951; 
0.82; 315; 43.4238; 487.105; 
0.82; 320; 43.4238; 495.286; 
0.82; 325; 43.4238; 503.535; 
0.82; 330; 43.4238; 511.812; 
0.82; 335; 43.4238; 520.018; 
0.82; 340; 43.4238; 528.24; 
0.82; 345; 43.4238; 536.476; 
0.82; 350; 43.4238; 544.539; 
0.82; 355; 43.4238; 552.549; 
0.82; 360; 43.4238; 560.514; 
0.82; 365; 43.4238; 567.762; 
0.82; 370; 43.4238; 574.685; 
0.82; 375; 43.4238; 581.391; 
0.82; 380; 43.4238; 587.829; 
0.82; 385; 43.4238; 593.954; 
0.82; 390; 43.4238; 599.777; 
0.82; 395; 43.4238; 605.19; 
0.82; 400; 43.4238; 610.091; 
0.82; 405; 43.4238; 614.57; 
0.82; 260; 44.701; 399.3; 
0.82; 265; 44.701; 406.524; 
0.82; 270; 44.701; 413.831; 
0.82; 275; 44.701; 421.255; 
0.82; 280; 44.701; 428.797; 
0.82; 285; 44.701; 436.318; 
0.82; 290; 44.701; 443.996; 
0.82; 295; 44.701; 451.749; 
0.82; 300; 44.701; 459.498; 
0.82; 305; 44.701; 467.325; 
0.82; 310; 44.701; 475.251; 
0.82; 315; 44.701; 483.177; 
0.82; 320; 44.701; 491.074; 
0.82; 325; 44.701; 499.059; 
0.82; 330; 44.701; 507.05; 
0.82; 335; 44.701; 514.91; 
0.82; 340; 44.701; 522.786; 
0.82; 345; 44.701; 530.653; 
0.82; 350; 44.701; 538.333; 
0.82; 355; 44.701; 545.92; 
0.82; 360; 44.701; 553.445; 
0.82; 365; 44.701; 560.259; 
0.82; 370; 44.701; 566.731; 
0.82; 375; 44.701; 572.958; 
0.82; 380; 44.701; 578.895; 
0.82; 385; 44.701; 584.514; 
0.82; 390; 44.701; 589.731; 
0.82; 395; 44.701; 594.452; 
0.82; 400; 44.701; 598.718; 
0.82; 405; 44.701; 602.552; 
0.82; 260; 45.9782; 397.267; 
0.82; 265; 45.9782; 404.392; 
0.82; 270; 45.9782; 411.535; 
0.82; 275; 45.9782; 418.841; 
0.82; 280; 45.9782; 426.197; 
0.82; 285; 45.9782; 433.577; 
0.82; 290; 45.9782; 441.047; 
0.82; 295; 45.9782; 448.633; 
0.82; 300; 45.9782; 456.181; 
0.82; 305; 45.9782; 463.781; 
0.82; 310; 45.9782; 471.493; 
0.82; 315; 45.9782; 479.149; 
0.82; 320; 45.9782; 486.796; 
0.82; 325; 45.9782; 494.51; 
0.82; 330; 45.9782; 502.178; 
0.82; 335; 45.9782; 509.704; 
0.82; 340; 45.9782; 517.238; 
0.82; 345; 45.9782; 524.743; 
0.82; 350; 45.9782; 532.021; 
0.82; 355; 45.9782; 539.195; 
0.82; 360; 45.9782; 546.278; 
0.82; 365; 45.9782; 552.655; 
0.82; 370; 45.9782; 558.672; 
0.82; 375; 45.9782; 564.418; 
0.82; 380; 45.9782; 569.832; 
0.82; 385; 45.9782; 574.837; 
0.82; 390; 45.9782; 579.39; 
0.82; 395; 45.9782; 583.514; 
0.82; 400; 45.9782; 587.151; 
0.82; 405; 45.9782; 590.308; 
0.82; 260; 47.2553; 395.215; 
0.82; 265; 47.2553; 402.181; 
0.82; 270; 47.2553; 409.214; 
0.82; 275; 47.2553; 416.346; 
0.82; 280; 47.2553; 423.564; 
0.82; 285; 47.2553; 430.77; 
0.82; 290; 47.2553; 438.059; 
0.82; 295; 47.2553; 445.475; 
0.82; 300; 47.2553; 452.786; 
0.82; 305; 47.2553; 460.186; 
0.82; 310; 47.2553; 467.669; 
0.82; 315; 47.2553; 475.06; 
0.82; 320; 47.2553; 482.452; 
0.82; 325; 47.2553; 489.887; 
0.82; 330; 47.2553; 497.206; 
0.82; 335; 47.2553; 504.415; 
0.82; 340; 47.2553; 511.609; 
0.82; 345; 47.2553; 518.748; 
0.82; 350; 47.2553; 525.619; 
0.82; 355; 47.2553; 532.379; 
0.82; 360; 47.2553; 539.016; 
0.82; 365; 47.2553; 544.953; 
0.82; 370; 47.2553; 550.512; 
0.82; 375; 47.2553; 555.748; 
0.82; 380; 47.2553; 560.569; 
0.82; 385; 47.2553; 564.949; 
0.82; 390; 47.2553; 568.921; 
0.82; 395; 47.2553; 572.435; 
0.82; 400; 47.2553; 575.434; 
0.82; 405; 47.2553; 577.918; 
0.82; 260; 48.5325; 393.105; 
0.82; 265; 48.5325; 399.949; 
0.82; 270; 48.5325; 406.836; 
0.82; 275; 48.5325; 413.818; 
0.82; 280; 48.5325; 420.89; 
0.82; 285; 48.5325; 427.904; 
0.82; 290; 48.5325; 435.033; 
0.82; 295; 48.5325; 442.227; 
0.82; 300; 48.5325; 449.346; 
0.82; 305; 48.5325; 456.544; 
0.82; 310; 48.5325; 463.759; 
0.82; 315; 48.5325; 470.909; 
0.82; 320; 48.5325; 478.037; 
0.82; 325; 48.5325; 485.144; 
0.82; 330; 48.5325; 492.162; 
0.82; 335; 48.5325; 499.052; 
0.82; 340; 48.5325; 505.903; 
0.82; 345; 48.5325; 512.67; 
0.82; 350; 48.5325; 519.134; 
0.82; 355; 48.5325; 525.475; 
0.82; 360; 48.5325; 531.663; 
0.82; 365; 48.5325; 537.157; 
0.82; 370; 48.5325; 542.223; 
0.82; 375; 48.5325; 546.887; 
0.82; 380; 48.5325; 551.121; 
0.82; 385; 48.5325; 554.947; 
0.82; 390; 48.5325; 558.333; 
0.82; 395; 48.5325; 561.229; 
0.82; 400; 48.5325; 563.586; 
0.82; 405; 48.5325; 565.201; 
0.82; 260; 49.8097; 390.958; 
0.82; 265; 49.8097; 397.681; 
0.82; 270; 49.8097; 404.409; 
0.82; 275; 49.8097; 411.264; 
0.82; 280; 49.8097; 418.142; 
0.82; 285; 49.8097; 425.005; 
0.82; 290; 49.8097; 431.942; 
0.82; 295; 49.8097; 438.935; 
0.82; 300; 49.8097; 445.865; 
0.82; 305; 49.8097; 452.816; 
0.82; 310; 49.8097; 459.793; 
0.82; 315; 49.8097; 466.694; 
0.82; 320; 49.8097; 473.534; 
0.82; 325; 49.8097; 480.333; 
0.82; 330; 49.8097; 487.05; 
0.82; 335; 49.8097; 493.619; 
0.82; 340; 49.8097; 500.122; 
0.82; 345; 49.8097; 506.496; 
0.82; 350; 49.8097; 512.567; 
0.82; 355; 49.8097; 518.488; 
0.82; 360; 49.8097; 524.223; 
0.82; 365; 49.8097; 529.234; 
0.82; 370; 49.8097; 533.753; 
0.82; 375; 49.8097; 537.861; 
0.82; 380; 49.8097; 541.564; 
0.82; 385; 49.8097; 544.831; 
0.82; 390; 49.8097; 547.626; 
0.82; 395; 49.8097; 549.9; 
0.82; 400; 49.8097; 551.294; 
0.82; 405; 49.8097; 551.019; 
0.82; 260; 51.0868; 388.794; 
0.82; 265; 51.0868; 395.351; 
0.82; 270; 51.0868; 401.96; 
0.82; 275; 51.0868; 408.634; 
0.82; 280; 51.0868; 415.364; 
0.82; 285; 51.0868; 422.061; 
0.82; 290; 51.0868; 428.793; 
0.82; 295; 51.0868; 435.607; 
0.82; 300; 51.0868; 442.319; 
0.82; 305; 51.0868; 449.028; 
0.82; 310; 51.0868; 455.769; 
0.82; 315; 51.0868; 462.412; 
0.82; 320; 51.0868; 468.946; 
0.82; 325; 51.0868; 475.462; 
0.82; 330; 51.0868; 481.875; 
0.82; 335; 51.0868; 488.117; 
0.82; 340; 51.0868; 494.265; 
0.82; 345; 51.0868; 500.247; 
0.82; 350; 51.0868; 505.923; 
0.82; 355; 51.0868; 511.419; 
0.82; 360; 51.0868; 516.661; 
0.82; 365; 51.0868; 521.141; 
0.82; 370; 51.0868; 525.136; 
0.82; 375; 51.0868; 528.734; 
0.82; 380; 51.0868; 531.9; 
0.82; 385; 51.0868; 534.602; 
0.82; 390; 51.0868; 536.8; 
0.82; 395; 51.0868; 538.018; 
0.82; 400; 51.0868; 537.748; 
0.82; 405; 51.0868; -nan(ind); 
0.82; 260; 52.364; 386.557; 
0.82; 265; 52.364; 393.003; 
0.82; 270; 52.364; 399.452; 
0.82; 275; 52.364; 405.974; 
0.82; 280; 52.364; 412.558; 
0.82; 285; 52.364; 419.047; 
0.82; 290; 52.364; 425.611; 
0.82; 295; 52.364; 432.231; 
0.82; 300; 52.364; 438.699; 
0.82; 305; 52.364; 445.185; 
0.82; 310; 52.364; 451.685; 
0.82; 315; 52.364; 458.038; 
0.82; 320; 52.364; 464.304; 
0.82; 325; 52.364; 470.532; 
0.82; 330; 52.364; 476.638; 
0.82; 335; 52.364; 482.552; 
0.82; 340; 52.364; 488.318; 
0.82; 345; 52.364; 493.926; 
0.82; 350; 52.364; 499.203; 
0.82; 355; 52.364; 504.232; 
0.82; 360; 52.364; 508.939; 
0.82; 365; 52.364; 512.915; 
0.82; 370; 52.364; 516.423; 
0.82; 375; 52.364; 519.506; 
0.82; 380; 52.364; 522.129; 
0.82; 385; 52.364; 524.261; 
0.82; 390; 52.364; 525.403; 
0.82; 395; 52.364; 525.081; 
0.82; 400; 52.364; -nan(ind); 
0.82; 405; 52.364; -nan(ind); 
0.82; 260; 53.6412; 384.306; 
0.82; 265; 53.6412; 390.609; 
0.82; 270; 53.6412; 396.904; 
0.82; 275; 53.6412; 403.291; 
0.82; 280; 53.6412; 409.674; 
0.82; 285; 53.6412; 416.005; 
0.82; 290; 53.6412; 422.395; 
