# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/mission_analysis_study_mission_SAR.csv
# Diagram about specific air range
# Ma-Number [-]; Altitude [FL]; AC mass [kg]; SAR [m/kg];
0.8; 285; 39.6322; 463.256; 
0.8; 290; 39.6322; 472.017; 
0.8; 295; 39.6322; 480.957; 
0.8; 300; 39.6322; 489.89; 
0.8; 305; 39.6322; 498.996; 
0.8; 310; 39.6322; 508.234; 
0.8; 315; 39.6322; 517.526; 
0.8; 320; 39.6322; 526.869; 
0.8; 325; 39.6322; 536.365; 
0.8; 330; 39.6322; 545.939; 
0.8; 335; 39.6322; 555.47; 
0.8; 340; 39.6322; 565.14; 
0.8; 345; 39.6322; 574.917; 
0.8; 350; 39.6322; 584.508; 
0.8; 355; 39.6322; 594.139; 
0.8; 360; 39.6322; 603.822; 
0.8; 365; 39.6322; 613.033; 
0.8; 370; 39.6322; 622.026; 
0.8; 375; 39.6322; 630.922; 
0.8; 380; 39.6322; 639.615; 
0.8; 385; 39.6322; 648.082; 
0.8; 390; 39.6322; 656.373; 
0.8; 395; 39.6322; 664.411; 
0.8; 400; 39.6322; 671.741; 
0.8; 405; 39.6322; 678.344; 
0.8; 260; 40.9106; 419.583; 
0.8; 265; 40.9106; 427.558; 
0.8; 270; 40.9106; 435.673; 
0.8; 275; 40.9106; 443.929; 
0.8; 280; 40.9106; 452.354; 
0.8; 285; 40.9106; 460.78; 
0.8; 290; 40.9106; 469.403; 
0.8; 295; 40.9106; 478.151; 
0.8; 300; 40.9106; 486.924; 
0.8; 305; 40.9106; 495.819; 
0.8; 310; 40.9106; 504.869; 
0.8; 315; 40.9106; 513.946; 
0.8; 320; 40.9106; 523.054; 
0.8; 325; 40.9106; 532.316; 
0.8; 330; 40.9106; 541.62; 
0.8; 335; 40.9106; 550.882; 
0.8; 340; 40.9106; 560.253; 
0.8; 345; 40.9106; 569.688; 
0.8; 350; 40.9106; 578.872; 
0.8; 355; 40.9106; 588.118; 
0.8; 360; 40.9106; 597.412; 
0.8; 365; 40.9106; 606.214; 
0.8; 370; 40.9106; 614.797; 
0.8; 375; 40.9106; 623.243; 
0.8; 380; 40.9106; 631.455; 
0.8; 385; 40.9106; 639.413; 
0.8; 390; 40.9106; 647.167; 
0.8; 395; 40.9106; 654.036; 
0.8; 400; 40.9106; 660.219; 
0.8; 405; 40.9106; 665.8; 
0.8; 260; 42.1891; 417.72; 
0.8; 265; 42.1891; 425.596; 
0.8; 270; 42.1891; 433.557; 
0.8; 275; 42.1891; 441.699; 
0.8; 280; 42.1891; 449.959; 
0.8; 285; 42.1891; 458.254; 
0.8; 290; 42.1891; 466.698; 
0.8; 295; 42.1891; 475.288; 
0.8; 300; 42.1891; 483.883; 
0.8; 305; 42.1891; 492.576; 
0.8; 310; 42.1891; 501.433; 
0.8; 315; 42.1891; 510.271; 
0.8; 320; 42.1891; 519.159; 
0.8; 325; 42.1891; 528.183; 
0.8; 330; 42.1891; 537.21; 
0.8; 335; 42.1891; 546.181; 
0.8; 340; 42.1891; 555.218; 
0.8; 345; 42.1891; 564.256; 
0.8; 350; 42.1891; 573.098; 
0.8; 355; 42.1891; 581.976; 
0.8; 360; 42.1891; 590.875; 
0.8; 365; 42.1891; 599.264; 
0.8; 370; 42.1891; 607.431; 
0.8; 375; 42.1891; 615.424; 
0.8; 380; 42.1891; 623.154; 
0.8; 385; 42.1891; 630.467; 
0.8; 390; 42.1891; 637.006; 
0.8; 395; 42.1891; 642.903; 
0.8; 400; 42.1891; 648.209; 
0.8; 405; 42.1891; 653.083; 
0.8; 260; 43.4675; 415.824; 
0.8; 265; 43.4675; 423.577; 
0.8; 270; 43.4675; 431.405; 
0.8; 275; 43.4675; 439.408; 
0.8; 280; 43.4675; 447.515; 
0.8; 285; 43.4675; 455.675; 
0.8; 290; 43.4675; 463.937; 
0.8; 295; 43.4675; 472.369; 
0.8; 300; 43.4675; 480.758; 
0.8; 305; 43.4675; 489.268; 
0.8; 310; 43.4675; 497.92; 
0.8; 315; 43.4675; 506.524; 
0.8; 320; 43.4675; 515.188; 
0.8; 325; 43.4675; 523.963; 
0.8; 330; 43.4675; 532.687; 
0.8; 335; 43.4675; 541.332; 
0.8; 340; 43.4675; 550.017; 
0.8; 345; 43.4675; 558.718; 
0.8; 350; 43.4675; 567.212; 
0.8; 355; 43.4675; 575.717; 
0.8; 360; 43.4675; 584.217; 
0.8; 365; 43.4675; 592.19; 
0.8; 370; 43.4675; 599.915; 
0.8; 375; 43.4675; 607.471; 
0.8; 380; 43.4675; 614.437; 
0.8; 385; 43.4675; 620.669; 
0.8; 390; 43.4675; 626.265; 
0.8; 395; 43.4675; 631.402; 
0.8; 400; 43.4675; 636.035; 
0.8; 405; 43.4675; 640.2; 
0.8; 260; 44.746; 413.899; 
0.8; 265; 44.746; 421.501; 
0.8; 270; 44.746; 429.218; 
0.8; 275; 44.746; 437.051; 
0.8; 280; 44.746; 445.024; 
0.8; 285; 44.746; 452.999; 
0.8; 290; 44.746; 461.122; 
0.8; 295; 44.746; 469.377; 
0.8; 300; 44.746; 477.573; 
0.8; 305; 44.746; 485.896; 
0.8; 310; 44.746; 494.316; 
0.8; 315; 44.746; 502.707; 
0.8; 320; 44.746; 511.135; 
0.8; 325; 44.746; 519.613; 
0.8; 330; 44.746; 528.018; 
0.8; 335; 44.746; 536.345; 
0.8; 340; 44.746; 544.718; 
0.8; 345; 44.746; 553.075; 
0.8; 350; 44.746; 561.217; 
0.8; 355; 44.746; 569.346; 
0.8; 360; 44.746; 577.444; 
0.8; 365; 44.746; 584.995; 
0.8; 370; 44.746; 592.277; 
0.8; 375; 44.746; 598.94; 
0.8; 380; 44.746; 604.955; 
0.8; 385; 44.746; 610.295; 
0.8; 390; 44.746; 615.236; 
0.8; 395; 44.746; 619.715; 
0.8; 400; 44.746; 623.649; 
0.8; 405; 44.746; 627.064; 
0.8; 260; 46.0245; 411.898; 
0.8; 265; 46.0245; 419.395; 
0.8; 270; 46.0245; 426.954; 
0.8; 275; 46.0245; 434.656; 
0.8; 280; 46.0245; 442.468; 
0.8; 285; 46.0245; 450.274; 
0.8; 290; 46.0245; 458.235; 
0.8; 295; 46.0245; 466.287; 
0.8; 300; 46.0245; 474.323; 
0.8; 305; 46.0245; 482.456; 
0.8; 310; 46.0245; 490.649; 
0.8; 315; 46.0245; 498.811; 
0.8; 320; 46.0245; 506.983; 
0.8; 325; 46.0245; 515.119; 
0.8; 330; 46.0245; 523.237; 
0.8; 335; 46.0245; 531.269; 
0.8; 340; 46.0245; 539.324; 
0.8; 345; 46.0245; 547.333; 
0.8; 350; 46.0245; 555.119; 
0.8; 355; 46.0245; 562.868; 
0.8; 360; 46.0245; 570.558; 
0.8; 365; 46.0245; 577.68; 
0.8; 370; 46.0245; 583.994; 
0.8; 375; 46.0245; 589.787; 
0.8; 380; 46.0245; 594.956; 
0.8; 385; 46.0245; 599.695; 
0.8; 390; 46.0245; 604.002; 
0.8; 395; 46.0245; 607.812; 
0.8; 400; 46.0245; 611.045; 
0.8; 405; 46.0245; 613.722; 
0.8; 260; 47.3029; 409.87; 
0.8; 265; 47.3029; 417.237; 
0.8; 270; 47.3029; 424.652; 
0.8; 275; 47.3029; 432.222; 
0.8; 280; 47.3029; 439.852; 
0.8; 285; 47.3029; 447.505; 
0.8; 290; 47.3029; 455.263; 
0.8; 295; 47.3029; 463.131; 
0.8; 300; 47.3029; 470.975; 
0.8; 305; 47.3029; 478.878; 
0.8; 310; 47.3029; 486.859; 
0.8; 315; 47.3029; 494.79; 
0.8; 320; 47.3029; 502.654; 
0.8; 325; 47.3029; 510.535; 
0.8; 330; 47.3029; 518.373; 
0.8; 335; 47.3029; 526.104; 
0.8; 340; 47.3029; 533.836; 
0.8; 345; 47.3029; 541.496; 
0.8; 350; 47.3029; 548.917; 
0.8; 355; 47.3029; 556.223; 
0.8; 360; 47.3029; 563.411; 
0.8; 365; 47.3029; 569.644; 
0.8; 370; 47.3029; 575.204; 
0.8; 375; 47.3029; 580.23; 
0.8; 380; 47.3029; 584.821; 
0.8; 385; 47.3029; 588.955; 
0.8; 390; 47.3029; 592.621; 
0.8; 395; 47.3029; 595.756; 
0.8; 400; 47.3029; 598.284; 
0.8; 405; 47.3029; 600.219; 
0.8; 260; 48.5814; 407.812; 
0.8; 265; 48.5814; 415.025; 
0.8; 270; 48.5814; 422.319; 
0.8; 275; 48.5814; 429.711; 
0.8; 280; 48.5814; 437.197; 
0.8; 285; 48.5814; 444.678; 
0.8; 290; 48.5814; 452.242; 
0.8; 295; 48.5814; 459.928; 
0.8; 300; 48.5814; 467.549; 
0.8; 305; 48.5814; 475.208; 
0.8; 310; 48.5814; 482.927; 
0.8; 315; 48.5814; 490.554; 
0.8; 320; 48.5814; 498.118; 
0.8; 325; 48.5814; 505.713; 
0.8; 330; 48.5814; 513.249; 
0.8; 335; 48.5814; 520.655; 
0.8; 340; 48.5814; 528.012; 
0.8; 345; 48.5814; 535.269; 
0.8; 350; 48.5814; 542.253; 
0.8; 355; 48.5814; 549.118; 
0.8; 360; 48.5814; 555.718; 
0.8; 365; 48.5814; 561.212; 
0.8; 370; 48.5814; 566.075; 
0.8; 375; 48.5814; 570.544; 
0.8; 380; 48.5814; 574.553; 
0.8; 385; 48.5814; 578.076; 
0.8; 390; 48.5814; 581.095; 
0.8; 395; 48.5814; 583.55; 
0.8; 400; 48.5814; 585.37; 
0.8; 405; 48.5814; -nan(ind); 
0.8; 260; 49.8598; 405.686; 
0.8; 265; 49.8598; 412.785; 
0.8; 270; 49.8598; 419.922; 
0.8; 275; 49.8598; 427.165; 
0.8; 280; 49.8598; 434.504; 
0.8; 285; 49.8598; 441.784; 
0.8; 290; 49.8598; 449.177; 
0.8; 295; 49.8598; 456.67; 
0.8; 300; 49.8598; 464.037; 
0.8; 305; 49.8598; 471.445; 
0.8; 310; 49.8598; 478.889; 
0.8; 315; 49.8598; 486.225; 
0.8; 320; 49.8598; 493.512; 
0.8; 325; 49.8598; 500.808; 
0.8; 330; 49.8598; 508.024; 
0.8; 335; 49.8598; 515.089; 
0.8; 340; 49.8598; 522.064; 
0.8; 345; 49.8598; 528.931; 
0.8; 350; 49.8598; 535.501; 
0.8; 355; 49.8598; 541.794; 
0.8; 360; 49.8598; 547.646; 
0.8; 365; 49.8598; 552.493; 
0.8; 370; 49.8598; 556.826; 
0.8; 375; 49.8598; 560.733; 
0.8; 380; 49.8598; 564.152; 
0.8; 385; 49.8598; 567.058; 
0.8; 390; 49.8598; 569.426; 
0.8; 395; 49.8598; 571.197; 
0.8; 400; 49.8598; -nan(ind); 
0.8; 405; 49.8598; -nan(ind); 
0.8; 260; 51.1383; 403.536; 
0.8; 265; 51.1383; 410.499; 
0.8; 270; 51.1383; 417.481; 
0.8; 275; 51.1383; 424.586; 
0.8; 280; 51.1383; 431.733; 
0.8; 285; 51.1383; 438.852; 
0.8; 290; 51.1383; 446.07; 
0.8; 295; 51.1383; 453.31; 
0.8; 300; 51.1383; 460.437; 
0.8; 305; 51.1383; 467.592; 
0.8; 310; 51.1383; 474.773; 
0.8; 315; 51.1383; 481.833; 
0.8; 320; 51.1383; 488.839; 
0.8; 325; 51.1383; 495.834; 
0.8; 330; 51.1383; 502.727; 
0.8; 335; 51.1383; 509.433; 
0.8; 340; 51.1383; 516.036; 
0.8; 345; 51.1383; 522.511; 
0.8; 350; 51.1383; 528.528; 
0.8; 355; 51.1383; 534.11; 
0.8; 360; 51.1383; 539.329; 
0.8; 365; 51.1383; 543.661; 
0.8; 370; 51.1383; 547.458; 
0.8; 375; 51.1383; 550.797; 
0.8; 380; 51.1383; 553.621; 
0.8; 385; 51.1383; 555.904; 
0.8; 390; 51.1383; 557.587; 
0.8; 395; 51.1383; -nan(ind); 
0.8; 400; 51.1383; -nan(ind); 
0.8; 405; 51.1383; -nan(ind); 
0.8; 260; 52.4168; 401.355; 
0.8; 265; 52.4168; 408.159; 
0.8; 270; 52.4168; 415.012; 
0.8; 275; 52.4168; 421.945; 
0.8; 280; 52.4168; 428.927; 
0.8; 285; 52.4168; 435.88; 
0.8; 290; 52.4168; 442.862; 
0.8; 295; 52.4168; 449.865; 
0.8; 300; 52.4168; 456.76; 
0.8; 305; 52.4168; 463.679; 
0.8; 310; 52.4168; 470.584; 
0.8; 315; 52.4168; 477.38; 
0.8; 320; 52.4168; 484.102; 
0.8; 325; 52.4168; 490.793; 
0.8; 330; 52.4168; 497.359; 
0.8; 335; 52.4168; 503.699; 
0.8; 340; 52.4168; 509.933; 
0.8; 345; 52.4168; 515.872; 
0.8; 350; 52.4168; 521.215; 
0.8; 355; 52.4168; 526.214; 
0.8; 360; 52.4168; 530.905; 
0.8; 365; 52.4168; 534.717; 
0.8; 370; 52.4168; 537.972; 
0.8; 375; 52.4168; 540.736; 
0.8; 380; 52.4168; 542.96; 
0.8; 385; 52.4168; 544.572; 
0.8; 390; 52.4168; -nan(ind); 
0.8; 395; 52.4168; -nan(ind); 
0.8; 400; 52.4168; -nan(ind); 
0.8; 405; 52.4168; -nan(ind); 
0.8; 260; 53.6952; 399.11; 
0.8; 265; 53.6952; 405.794; 
0.8; 270; 53.6952; 412.493; 
0.8; 275; 53.6952; 419.261; 
0.8; 280; 53.6952; 426.084; 
0.8; 285; 53.6952; 432.824; 
0.8; 290; 53.6952; 439.568; 
0.8; 295; 53.6952; 446.356; 
0.8; 300; 53.6952; 453.036; 
0.8; 305; 53.6952; 459.684; 
0.8; 310; 53.6952; 466.339; 
0.8; 315; 53.6952; 472.869; 
0.8; 320; 53.6952; 479.306; 
0.8; 325; 53.6952; 485.687; 
0.8; 330; 53.6952; 491.902; 
0.8; 335; 53.6952; 497.895; 
0.8; 340; 53.6952; 503.617; 
0.8; 345; 53.6952; 508.914; 
0.8; 350; 53.6952; 513.715; 
0.8; 355; 53.6952; 518.218; 
0.8; 360; 53.6952; 522.377; 
0.8; 365; 53.6952; 525.662; 
0.8; 370; 53.6952; 528.368; 
0.8; 375; 53.6952; 530.553; 
0.8; 380; 53.6952; 532.128; 
0.8; 385; 53.6952; -nan(ind); 
0.8; 390; 53.6952; -nan(ind); 
0.8; 395; 53.6952; -nan(ind); 
0.8; 400; 53.6952; -nan(ind); 
0.8; 405; 53.6952; -nan(ind); 
0.8; 260; 54.9737; 396.846; 
0.8; 265; 54.9737; 403.39; 
0.8; 270; 54.9737; 409.924; 
0.8; 275; 54.9737; 416.542; 
0.8; 280; 54.9737; 423.171; 
0.8; 285; 54.9737; 429.674; 
0.8; 290; 54.9737; 436.219; 
0.8; 295; 54.9737; 442.805; 
0.8; 300; 54.9737; 449.226; 
0.8; 305; 54.9737; 455.638; 
0.8; 310; 54.9737; 462.042; 
0.8; 315; 54.9737; 468.302; 
0.8; 320; 54.9737; 474.449; 
0.8; 325; 54.9737; 480.5; 
0.8; 330; 54.9737; 486.38; 
0.8; 335; 54.9737; 491.888; 
0.8; 340; 54.9737; 497.002; 
0.8; 345; 54.9737; 501.788; 
0.8; 350; 54.9737; 506.122; 
0.8; 355; 54.9737; 510.124; 
0.8; 360; 54.9737; 513.744; 
0.8; 365; 54.9737; 516.495; 
0.8; 370; 54.9737; 518.647; 
0.8; 375; 54.9737; 520.216; 
0.8; 380; 54.9737; -nan(ind); 
0.8; 385; 54.9737; -nan(ind); 
0.8; 390; 54.9737; -nan(ind); 
0.8; 395; 54.9737; -nan(ind); 
0.8; 400; 54.9737; -nan(ind); 
0.8; 405; 54.9737; -nan(ind); 
0.8; 260; 56.2521; 394.55; 
0.8; 265; 56.2521; 400.932; 
0.8; 270; 56.2521; 407.325; 
0.8; 275; 56.2521; 413.763; 
0.8; 280; 56.2521; 420.16; 
0.8; 285; 56.2521; 426.478; 
0.8; 290; 56.2521; 432.833; 
0.8; 295; 56.2521; 439.174; 
0.8; 300; 56.2521; 445.37; 
0.8; 305; 56.2521; 451.546; 
0.8; 310; 56.2521; 457.695; 
0.8; 315; 56.2521; 463.682; 
0.8; 320; 56.2521; 469.515; 
0.8; 325; 56.2521; 475.248; 
0.8; 330; 56.2521; 480.667; 
0.8; 335; 56.2521; 485.602; 
0.8; 340; 56.2521; 490.233; 
0.8; 345; 56.2521; 494.574; 
0.8; 350; 56.2521; 498.436; 
0.8; 355; 56.2521; 501.93; 
0.8; 360; 56.2521; 505.006; 
0.8; 365; 56.2521; 507.219; 
0.8; 370; 56.2521; 508.802; 
0.8; 375; 56.2521; -nan(ind); 
0.8; 380; 56.2521; -nan(ind); 
0.8; 385; 56.2521; -nan(ind); 
0.8; 390; 56.2521; -nan(ind); 
0.8; 395; 56.2521; -nan(ind); 
0.8; 400; 56.2521; -nan(ind); 
0.8; 405; 56.2521; -nan(ind); 
0.8; 260; 57.5306; 392.199; 
0.8; 265; 57.5306; 398.447; 
0.8; 270; 57.5306; 404.672; 
0.8; 275; 57.5306; 410.886; 
0.8; 280; 57.5306; 417.109; 
0.8; 285; 57.5306; 423.249; 
0.8; 290; 57.5306; 429.372; 
0.8; 295; 57.5306; 435.498; 
0.8; 300; 57.5306; 441.471; 
0.8; 305; 57.5306; 447.408; 
0.8; 310; 57.5306; 453.299; 
0.8; 315; 57.5306; 458.984; 
0.8; 320; 57.5306; 464.519; 
0.8; 325; 57.5306; 469.818; 
0.8; 330; 57.5306; 474.697; 
0.8; 335; 57.5306; 479.171; 
0.8; 340; 57.5306; 483.382; 
0.8; 345; 57.5306; 487.274; 
0.8; 350; 57.5306; 490.657; 
0.8; 355; 57.5306; 493.638; 
0.8; 360; 57.5306; 496.165; 
0.8; 365; 57.5306; 497.834; 
0.8; 370; 57.5306; -nan(ind); 
0.8; 375; 57.5306; -nan(ind); 
0.8; 380; 57.5306; -nan(ind); 
0.8; 385; 57.5306; -nan(ind); 
0.8; 390; 57.5306; -nan(ind); 
0.8; 395; 57.5306; -nan(ind); 
0.8; 400; 57.5306; -nan(ind); 
0.8; 405; 57.5306; -nan(ind); 
0.8; 260; 58.809; 389.824; 
0.8; 265; 58.809; 395.914; 
0.8; 270; 58.809; 401.923; 
0.8; 275; 58.809; 407.975; 
0.8; 280; 58.809; 414.03; 
0.8; 285; 58.809; 419.948; 
0.8; 290; 58.809; 425.868; 
0.8; 295; 58.809; 431.784; 
0.8; 300; 58.809; 437.532; 
0.8; 305; 58.809; 443.222; 
0.8; 310; 58.809; 448.823; 
0.8; 315; 58.809; 454.23; 
0.8; 320; 58.809; 459.361; 
0.8; 325; 58.809; 464.154; 
0.8; 330; 58.809; 468.585; 
0.8; 335; 58.809; 472.664; 
0.8; 340; 58.809; 476.451; 
0.8; 345; 58.809; 479.888; 
0.8; 350; 58.809; 482.786; 
0.8; 355; 58.809; 485.249; 
0.8; 360; 58.809; 487.221; 
0.8; 365; 58.809; -nan(ind); 
0.8; 370; 58.809; -nan(ind); 
0.8; 375; 58.809; -nan(ind); 
0.8; 380; 58.809; -nan(ind); 
0.8; 385; 58.809; -nan(ind); 
0.8; 390; 58.809; -nan(ind); 
0.8; 395; 58.809; -nan(ind); 
0.8; 400; 58.809; -nan(ind); 
0.8; 405; 58.809; -nan(ind); 
0.8; 260; 60.0875; 387.403; 
0.8; 265; 60.0875; 393.289; 
0.8; 270; 60.0875; 399.146; 
0.8; 275; 60.0875; 405.038; 
0.8; 280; 60.0875; 410.878; 
0.8; 285; 60.0875; 416.607; 
0.8; 290; 60.0875; 422.33; 
0.8; 295; 60.0875; 428.034; 
0.8; 300; 60.0875; 433.54; 
0.8; 305; 60.0875; 438.959; 
0.8; 310; 60.0875; 444.3; 
0.8; 315; 60.0875; 449.334; 
0.8; 320; 60.0875; 453.991; 
0.8; 325; 60.0875; 458.346; 
0.8; 330; 60.0875; 462.403; 
0.8; 335; 60.0875; 466.082; 
0.8; 340; 60.0875; 469.44; 
0.8; 345; 60.0875; 472.414; 
0.8; 350; 60.0875; 474.823; 
0.8; 355; 60.0875; 476.761; 
0.8; 360; 60.0875; 478.172; 
0.8; 365; 60.0875; -nan(ind); 
0.8; 370; 60.0875; -nan(ind); 
0.8; 375; 60.0875; -nan(ind); 
0.8; 380; 60.0875; -nan(ind); 
0.8; 385; 60.0875; -nan(ind); 
0.8; 390; 60.0875; -nan(ind); 
0.8; 395; 60.0875; -nan(ind); 
0.8; 400; 60.0875; -nan(ind); 
0.8; 405; 60.0875; -nan(ind); 
0.8; 260; 61.366; 384.897; 
0.8; 265; 61.366; 390.638; 
0.8; 270; 61.366; 396.34; 
0.8; 275; 61.366; 402.028; 
0.8; 280; 61.366; 407.694; 
0.8; 285; 61.366; 413.237; 
0.8; 290; 61.366; 418.761; 
0.8; 295; 61.366; 424.223; 
0.8; 300; 61.366; 429.482; 
0.8; 305; 61.366; 434.656; 
0.8; 310; 61.366; 439.653; 
0.8; 315; 61.366; 444.246; 
0.8; 320; 61.366; 448.474; 
0.8; 325; 61.366; 452.475; 
0.8; 330; 61.366; 456.153; 
0.8; 335; 61.366; 459.427; 
0.8; 340; 61.366; 462.348; 
0.8; 345; 61.366; 464.855; 
0.8; 350; 61.366; 466.769; 
0.8; 355; 61.366; 468.175; 
0.8; 360; 61.366; -nan(ind); 
0.8; 365; 61.366; -nan(ind); 
0.8; 370; 61.366; -nan(ind); 
0.8; 375; 61.366; -nan(ind); 
0.8; 380; 61.366; -nan(ind); 
0.8; 385; 61.366; -nan(ind); 
0.8; 390; 61.366; -nan(ind); 
0.8; 395; 61.366; -nan(ind); 
0.8; 400; 61.366; -nan(ind); 
0.8; 405; 61.366; -nan(ind); 
0.8; 260; 62.6444; 382.368; 
0.8; 265; 62.6444; 387.956; 
0.8; 270; 62.6444; 393.468; 
0.8; 275; 62.6444; 398.993; 
0.8; 280; 62.6444; 404.484; 
0.8; 285; 62.6444; 409.836; 
0.8; 290; 62.6444; 415.123; 
0.8; 295; 62.6444; 420.36; 
0.8; 300; 62.6444; 425.388; 
0.8; 305; 62.6444; 430.25; 
0.8; 310; 62.6444; 434.837; 
0.8; 315; 62.6444; 439.005; 
0.8; 320; 62.6444; 442.899; 
0.8; 325; 62.6444; 446.541; 
0.8; 330; 62.6444; 449.834; 
0.8; 335; 62.6444; 452.697; 
0.8; 340; 62.6444; 455.177; 
0.8; 345; 62.6444; 457.211; 
0.8; 350; 62.6444; 458.621; 
0.8; 355; 62.6444; -nan(ind); 
0.8; 360; 62.6444; -nan(ind); 
0.8; 365; 62.6444; -nan(ind); 
0.8; 370; 62.6444; -nan(ind); 
0.8; 375; 62.6444; -nan(ind); 
0.8; 380; 62.6444; -nan(ind); 
0.8; 385; 62.6444; -nan(ind); 
0.8; 390; 62.6444; -nan(ind); 
0.8; 395; 62.6444; -nan(ind); 
0.8; 400; 62.6444; -nan(ind); 
0.8; 405; 62.6444; -nan(ind); 
0.8; 260; 63.9229; 379.802; 
0.8; 265; 63.9229; 385.217; 
0.8; 270; 63.9229; 390.577; 
0.8; 275; 63.9229; 395.936; 
0.8; 280; 63.9229; 401.233; 
0.8; 285; 63.9229; 406.363; 
0.8; 290; 63.9229; 411.446; 
0.8; 295; 63.9229; 416.466; 
0.8; 300; 63.9229; 421.214; 
0.8; 305; 63.9229; 425.697; 
0.8; 310; 63.9229; 429.859; 
0.8; 315; 63.9229; 433.711; 
0.8; 320; 63.9229; 437.268; 
0.8; 325; 63.9229; 440.546; 
0.8; 330; 63.9229; 443.448; 
0.8; 335; 63.9229; 445.893; 
0.8; 340; 63.9229; 447.926; 
0.8; 345; 63.9229; 449.48; 
0.8; 350; 63.9229; -nan(ind); 
0.8; 355; 63.9229; -nan(ind); 
0.8; 360; 63.9229; -nan(ind); 
0.8; 365; 63.9229; -nan(ind); 
0.8; 370; 63.9229; -nan(ind); 
0.8; 375; 63.9229; -nan(ind); 
0.8; 380; 63.9229; -nan(ind); 
0.8; 385; 63.9229; -nan(ind); 
0.8; 390; 63.9229; -nan(ind); 
0.8; 395; 63.9229; -nan(ind); 
0.8; 400; 63.9229; -nan(ind); 
0.8; 405; 63.9229; -nan(ind); 
0.8; 260; 65.2013; 377.191; 
0.8; 265; 65.2013; 382.462; 
0.8; 270; 65.2013; 387.667; 
0.8; 275; 65.2013; 392.827; 
0.8; 280; 65.2013; 397.926; 
0.8; 285; 65.2013; 402.864; 
0.8; 290; 65.2013; 407.742; 
0.8; 295; 65.2013; 412.513; 
0.8; 300; 65.2013; 416.913; 
0.8; 305; 65.2013; 420.97; 
0.8; 310; 65.2013; 424.82; 
0.8; 315; 65.2013; 428.346; 
0.8; 320; 65.2013; 431.56; 
0.8; 325; 65.2013; 434.477; 
0.8; 330; 65.2013; 436.994; 
0.8; 335; 65.2013; 439.016; 
0.8; 340; 65.2013; 440.595; 
0.8; 345; 65.2013; -nan(ind); 
0.8; 350; 65.2013; -nan(ind); 
0.8; 355; 65.2013; -nan(ind); 
0.8; 360; 65.2013; -nan(ind); 
0.8; 365; 65.2013; -nan(ind); 
0.8; 370; 65.2013; -nan(ind); 
0.8; 375; 65.2013; -nan(ind); 
0.8; 380; 65.2013; -nan(ind); 
0.8; 385; 65.2013; -nan(ind); 
0.8; 390; 65.2013; -nan(ind); 
0.8; 395; 65.2013; -nan(ind); 
0.8; 400; 65.2013; -nan(ind); 
0.8; 405; 65.2013; -nan(ind); 
0.8; 260; 66.4798; 374.567; 
0.8; 265; 66.4798; 379.68; 
0.8; 270; 66.4798; 384.691; 
0.8; 275; 66.4798; 389.679; 
0.8; 280; 66.4798; 394.596; 
0.8; 285; 66.4798; 399.341; 
0.8; 290; 66.4798; 404.003; 
0.8; 295; 66.4798; 408.431; 
0.8; 300; 66.4798; 412.392; 
0.8; 305; 66.4798; 416.152; 
0.8; 310; 66.4798; 419.702; 
0.8; 315; 66.4798; 422.906; 
0.8; 320; 66.4798; 425.774; 
0.8; 325; 66.4798; 428.32; 
0.8; 330; 66.4798; 430.448; 
0.8; 335; 66.4798; 432.066; 
0.8; 340; 66.4798; -nan(ind); 
0.8; 345; 66.4798; -nan(ind); 
0.8; 350; 66.4798; -nan(ind); 
0.8; 355; 66.4798; -nan(ind); 
0.8; 360; 66.4798; -nan(ind); 
0.8; 365; 66.4798; -nan(ind); 
0.8; 370; 66.4798; -nan(ind); 
0.8; 375; 66.4798; -nan(ind); 
0.8; 380; 66.4798; -nan(ind); 
0.8; 385; 66.4798; -nan(ind); 
0.8; 390; 66.4798; -nan(ind); 
0.8; 395; 66.4798; -nan(ind); 
0.8; 400; 66.4798; -nan(ind); 
0.8; 405; 66.4798; -nan(ind); 
0.8; 260; 67.7582; 371.902; 
0.8; 265; 67.7582; 376.842; 
0.8; 270; 67.7582; 381.695; 
0.8; 275; 67.7582; 386.512; 
0.8; 280; 67.7582; 391.247; 
0.8; 285; 67.7582; 395.78; 
0.8; 290; 67.7582; 400.097; 
0.8; 295; 67.7582; 404.128; 
0.8; 300; 67.7582; 407.814; 
0.8; 305; 67.7582; 411.29; 
0.8; 310; 67.7582; 414.536; 
0.8; 315; 67.7582; 417.413; 
0.8; 320; 67.7582; 419.931; 
0.8; 325; 67.7582; 422.1; 
0.8; 330; 67.7582; 423.826; 
0.8; 335; 67.7582; 425.028; 
0.8; 340; 67.7582; -nan(ind); 
0.8; 345; 67.7582; -nan(ind); 
0.8; 350; 67.7582; -nan(ind); 
0.8; 355; 67.7582; -nan(ind); 
0.8; 360; 67.7582; -nan(ind); 
0.8; 365; 67.7582; -nan(ind); 
0.8; 370; 67.7582; -nan(ind); 
0.8; 375; 67.7582; -nan(ind); 
0.8; 380; 67.7582; -nan(ind); 
0.8; 385; 67.7582; -nan(ind); 
0.8; 390; 67.7582; -nan(ind); 
0.8; 395; 67.7582; -nan(ind); 
0.8; 400; 67.7582; -nan(ind); 
