Time [s];Range [m];Altitude [m];mode_name;TAS m/s];Mach [-];Ambient Temperature [K];Ambient Pressure [N/m^2];(8) Consumed Fuel [kg];Fuel Flow [kg/s];N_1 [-];St3_mass_flow [kg/s];St3_total_temperature [K];St3_static_temperature [K];St3_total_pressure [kPa];St3_mach [-];St4_fuel_air [-];EI CO2 [kg/kg];EI H2O [kg/kg];EI NOx [kg/kg];EI CO [kg/kg];EI HC [kg/kg];EI soot [kg/kg];EI SO2 [kg/kg];EI SO4 [kg/kg]
18490.25577;4240168.212;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11121.56039;0.5194677584;0.8935875941;11.06733898;672.8795759;667.7371825;948.7703325;0.2042212969;0.02621719013;3.149;1.2;0.01301270846;0.001629394927;5.485773028e-05;1.68248781e-05;0.00084;0.0002;
18494.57762;4241167.855;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11123.80537;0.5194491498;0.8935784311;11.06708696;672.8745817;667.7322094;948.744177;0.2042215945;0.02621681225;3.149;1.2;0.01301234237;0.001629501115;5.485862565e-05;1.682470787e-05;0.00084;0.0002;
18498.89947;4242167.498;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11126.05027;0.5194305419;0.8935692685;11.06683495;672.8695877;667.7272366;948.7180227;0.2042218921;0.02621643439;3.149;1.2;0.0130119763;0.001629607311;5.485952105e-05;1.682453765e-05;0.00084;0.0002;
18503.22132;4243167.141;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11128.29509;0.5194119346;0.8935601062;11.06658295;672.8645939;667.7222639;948.6918693;0.2042221897;0.02621605655;3.149;1.2;0.01301161024;0.001629713515;5.486041648e-05;1.682436745e-05;0.00084;0.0002;
18507.54317;4244166.784;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11130.53983;0.5193933279;0.8935509442;11.06633095;672.8596002;667.7172913;948.6657167;0.2042224873;0.02621567872;3.149;1.2;0.0130112442;0.001629819728;5.486131195e-05;1.682419725e-05;0.00084;0.0002;
18511.86503;4245166.427;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11132.78449;0.519374722;0.8935417825;11.06607897;672.8546067;667.7123189;948.639565;0.2042227848;0.0262153009;3.149;1.2;0.01301087817;0.001629925949;5.486220745e-05;1.682402706e-05;0.00084;0.0002;
18516.18688;4246166.07;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11135.02907;0.5193561167;0.8935326212;11.06582699;672.8496134;667.7073468;948.6134144;0.2042230824;0.02621492309;3.149;1.2;0.01301051217;0.001630032176;5.486310298e-05;1.682385689e-05;0.00084;0.0002;
18520.50873;4247165.712;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11137.27357;0.5193375121;0.8935234602;11.06557503;672.8446202;667.7023748;948.5872647;0.2042233799;0.0262145453;3.149;1.2;0.01301014617;0.001630138413;5.486399853e-05;1.682368672e-05;0.00084;0.0002;
18524.83058;4248165.355;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11139.51799;0.5193189081;0.8935142995;11.06532307;672.8396273;667.6974029;948.5611158;0.2042236775;0.02621416752;3.149;1.2;0.0130097802;0.001630244657;5.486489413e-05;1.682351657e-05;0.00084;0.0002;
18529.15243;4249164.998;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11141.76233;0.5193003048;0.8935051392;11.06507112;672.8346345;667.6924313;948.5349681;0.204223975;0.02621378976;3.149;1.2;0.01300941425;0.001630350909;5.486578974e-05;1.682334643e-05;0.00084;0.0002;
18533.47428;4250164.641;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11144.00659;0.5192817022;0.8934959792;11.06481918;672.8296419;667.6874598;948.5088212;0.2042242725;0.02621341201;3.149;1.2;0.01300904831;0.001630457169;5.486668539e-05;1.68231763e-05;0.00084;0.0002;
18537.79613;4251164.284;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11146.25077;0.5192631002;0.8934868195;11.06456725;672.8246495;667.6824886;948.4826752;0.20422457;0.02621303427;3.149;1.2;0.01300868238;0.001630563438;5.486758108e-05;1.682300618e-05;0.00084;0.0002;
18542.11799;4252163.927;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11148.49486;0.5192444989;0.8934776601;11.06431533;672.8196573;667.6775174;948.45653;0.2042248675;0.02621265655;3.149;1.2;0.01300831648;0.001630669714;5.486847679e-05;1.682283607e-05;0.00084;0.0002;
18546.43984;4253163.57;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11150.73888;0.5192258983;0.8934685011;11.06406342;672.8146652;667.6725465;948.430386;0.204225165;0.02621227884;3.149;1.2;0.01300795059;0.001630775998;5.486937254e-05;1.682266597e-05;0.00084;0.0002;
18550.76169;4254163.213;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11152.98282;0.5192072983;0.8934593424;11.06381151;672.8096733;667.6675757;948.4042428;0.2042254625;0.02621190114;3.149;1.2;0.01300758472;0.00163088229;5.487026831e-05;1.682249588e-05;0.00084;0.0002;
18555.08354;4255162.855;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11155.22667;0.519188699;0.893450184;11.06355962;672.8046816;667.6626052;948.3781005;0.2042257599;0.02621152346;3.149;1.2;0.01300721887;0.001630988591;5.487116412e-05;1.682232581e-05;0.00084;0.0002;
18559.40539;4256162.498;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11157.47045;0.5191701004;0.8934410259;11.06330773;672.7996901;667.6576347;948.351959;0.2042260574;0.02621114578;3.149;1.2;0.01300685303;0.0016310949;5.487205997e-05;1.682215574e-05;0.00084;0.0002;
18563.72724;4257162.141;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11159.71414;0.5191515024;0.8934318682;11.06305586;672.7946987;667.6526645;948.3258187;0.2042263548;0.02621076813;3.149;1.2;0.01300648721;0.001631201216;5.487295583e-05;1.682198568e-05;0.00084;0.0002;
18568.04909;4258161.784;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11161.95776;0.5191329051;0.8934227108;11.06280399;672.7897076;667.6476945;948.2996793;0.2042266522;0.02621039049;3.149;1.2;0.0130061214;0.00163130754;5.487385174e-05;1.682181564e-05;0.00084;0.0002;
18572.37094;4259161.427;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11164.20129;0.5191143085;0.8934135537;11.06255213;672.7847166;667.6427246;948.2735407;0.2042269497;0.02621001286;3.149;1.2;0.01300575562;0.001631413873;5.487474767e-05;1.68216456e-05;0.00084;0.0002;
18576.6928;4260161.07;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11166.44475;0.5190957125;0.893404397;11.06230028;672.7797258;667.6377549;948.2474032;0.2042272471;0.02620963524;3.149;1.2;0.01300538985;0.001631520213;5.487564363e-05;1.682147558e-05;0.00084;0.0002;
18581.01465;4261160.713;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11168.68812;0.5190771172;0.8933952406;11.06204844;672.7747351;667.6327854;948.2212666;0.2042275445;0.02620925764;3.149;1.2;0.0130050241;0.001631626561;5.487653962e-05;1.682130557e-05;0.00084;0.0002;
18585.3365;4262160.355;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11170.93142;0.5190585226;0.8933860845;11.06179661;672.7697447;667.6278161;948.1951309;0.2042278419;0.02620888005;3.149;1.2;0.01300465836;0.001631732917;5.487743565e-05;1.682113557e-05;0.00084;0.0002;
18589.65835;4263159.998;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11173.17463;0.5190399286;0.8933769288;11.06154479;672.7647544;667.6228469;948.1689963;0.2042281392;0.02620850248;3.149;1.2;0.01300429265;0.001631839281;5.48783317e-05;1.682096558e-05;0.00084;0.0002;
18593.9802;4264159.641;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11175.41776;0.5190213353;0.8933677733;11.06129297;672.7597643;667.6178779;948.1428623;0.2042284366;0.02620812491;3.149;1.2;0.01300392694;0.001631945654;5.48792278e-05;1.68207956e-05;0.00084;0.0002;
18598.30205;4265159.284;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11177.66082;0.5190027427;0.8933586182;11.06104117;672.7547744;667.6129091;948.1167294;0.204228734;0.02620774737;3.149;1.2;0.01300356126;0.001632052034;5.488012392e-05;1.682062563e-05;0.00084;0.0002;
18602.6239;4266158.927;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11179.90379;0.5189841507;0.8933494635;11.06078938;672.7497847;667.6079406;948.0905976;0.2042290313;0.02620736983;3.149;1.2;0.01300319559;0.001632158422;5.488102006e-05;1.682045568e-05;0.00084;0.0002;
18606.94576;4267158.57;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11182.14668;0.5189655594;0.893340309;11.06053759;672.7447951;667.6029721;948.0644664;0.2042293286;0.02620699231;3.149;1.2;0.01300282994;0.001632264819;5.488191625e-05;1.682028573e-05;0.00084;0.0002;
18611.26761;4268158.213;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11184.38949;0.5189469688;0.8933311549;11.06028581;672.7398057;667.5980038;948.0383364;0.204229626;0.0262066148;3.149;1.2;0.01300246431;0.001632371223;5.488281246e-05;1.68201158e-05;0.00084;0.0002;
18615.58946;4269157.855;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11186.63222;0.5189283788;0.8933220011;11.06003404;672.7348165;667.5930357;948.0122072;0.2042299233;0.02620623731;3.149;1.2;0.01300209869;0.001632477635;5.488370871e-05;1.681994587e-05;0.00084;0.0002;
18619.91131;4270157.498;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11188.87487;0.5189097895;0.8933128477;11.05978229;672.7298275;667.5880678;947.9860792;0.2042302206;0.02620585983;3.149;1.2;0.01300173309;0.001632584055;5.488460498e-05;1.681977596e-05;0.00084;0.0002;
18624.23316;4271157.141;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11191.11745;0.5188912009;0.8933036945;11.05953053;672.7248387;667.5831001;947.9599517;0.2042305179;0.02620548236;3.149;1.2;0.01300136751;0.001632690484;5.488550129e-05;1.681960605e-05;0.00084;0.0002;
18628.55501;4272156.784;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11193.35994;0.5188726129;0.8932945417;11.05927879;672.71985;667.5781325;947.9338254;0.2042308151;0.02620510491;3.149;1.2;0.01300100195;0.00163279692;5.488639763e-05;1.681943616e-05;0.00084;0.0002;
18632.87686;4273156.427;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11195.60235;0.5188540256;0.8932853893;11.05902706;672.7148615;667.5731652;947.9077002;0.2042311124;0.02620472747;3.149;1.2;0.0130006364;0.001632903364;5.488729399e-05;1.681926628e-05;0.00084;0.0002;
18637.19871;4274156.07;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11197.84468;0.5188354389;0.8932762371;11.05877534;672.7098732;667.568198;947.8815756;0.2042314097;0.02620435004;3.149;1.2;0.01300027087;0.001633009817;5.488819039e-05;1.681909641e-05;0.00084;0.0002;
18641.52057;4275155.713;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11200.08692;0.518816853;0.8932670853;11.05852363;672.7048851;667.563231;947.8554521;0.2042317069;0.02620397263;3.149;1.2;0.01299990535;0.001633116277;5.488908682e-05;1.681892655e-05;0.00084;0.0002;
18645.84242;4276155.356;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11202.32909;0.5187982677;0.8932579338;11.05827192;672.6998971;667.5582641;947.8293295;0.2042320042;0.02620359523;3.149;1.2;0.01299953986;0.001633222745;5.488998328e-05;1.681875671e-05;0.00084;0.0002;
18650.16427;4277154.998;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11204.57118;0.518779683;0.8932487826;11.05802022;672.6949093;667.5532974;947.8032078;0.2042323014;0.02620321784;3.149;1.2;0.01299917438;0.001633329222;5.489087978e-05;1.681858687e-05;0.00084;0.0002;
18654.48612;4278154.641;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11206.81319;0.518761099;0.8932396318;11.05776854;672.6899218;667.548331;947.7770872;0.2042325986;0.02620284047;3.149;1.2;0.01299880891;0.001633435706;5.48917763e-05;1.681841704e-05;0.00084;0.0002;
18658.80797;4279154.284;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11209.05512;0.5187425157;0.8932304813;11.05751686;672.6849344;667.5433647;947.7509674;0.2042328958;0.02620246311;3.149;1.2;0.01299844347;0.001633542198;5.489267285e-05;1.681824723e-05;0.00084;0.0002;
18663.12982;4280153.927;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11211.29697;0.5187239331;0.8932213311;11.05726519;672.6799471;667.5383985;947.7248485;0.204233193;0.02620208577;3.149;1.2;0.01299807804;0.001633648699;5.489356944e-05;1.681807742e-05;0.00084;0.0002;
18667.45167;4281153.57;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11213.53873;0.5187053511;0.8932121812;11.05701353;672.67496;667.5334325;947.6987305;0.2042334902;0.02620170843;3.149;1.2;0.01299771262;0.001633755208;5.489446607e-05;1.681790762e-05;0.00084;0.0002;
18671.77353;4282153.213;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11215.78042;0.5186867698;0.8932030317;11.05676188;672.6699732;667.5284668;947.6726136;0.2042337874;0.02620133112;3.149;1.2;0.01299734723;0.001633861724;5.489536271e-05;1.681773784e-05;0.00084;0.0002;
18676.09538;4283152.856;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11218.02203;0.5186681891;0.8931938825;11.05651024;672.6649865;667.5235012;947.6464975;0.2042340845;0.02620095381;3.149;1.2;0.01299698185;0.001633968248;5.489625939e-05;1.681756807e-05;0.00084;0.0002;
18680.41723;4284152.498;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11220.26355;0.5186496092;0.8931847337;11.05625861;672.66;667.5185358;947.6203826;0.2042343817;0.02620057652;3.149;1.2;0.01299661649;0.00163407478;5.48971561e-05;1.681739831e-05;0.00084;0.0002;
18684.73908;4285152.141;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11222.505;0.5186310298;0.8931755851;11.05600698;672.6550136;667.5135705;947.5942683;0.2042346788;0.02620019924;3.149;1.2;0.01299625115;0.001634181321;5.489805285e-05;1.681722856e-05;0.00084;0.0002;
18689.06093;4286151.784;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11224.74637;0.5186124512;0.8931664369;11.05575537;672.6500275;667.5086055;947.5681551;0.2042349759;0.02619982198;3.149;1.2;0.01299588582;0.001634287869;5.489894962e-05;1.681705882e-05;0.00084;0.0002;
18693.38278;4287151.427;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11226.98765;0.5185938732;0.893157289;11.05550376;672.6450415;667.5036406;947.5420427;0.2042352731;0.02619944473;3.149;1.2;0.01299552051;0.001634394425;5.489984642e-05;1.681688909e-05;0.00084;0.0002;
18697.70463;4288151.07;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11229.22886;0.5185752959;0.8931481415;11.05525216;672.6400557;667.4986759;947.5159315;0.2042355702;0.02619906749;3.149;1.2;0.01299515522;0.001634500989;5.490074325e-05;1.681671938e-05;0.00084;0.0002;
18702.02648;4289150.713;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11231.46998;0.5185567192;0.8931389942;11.05500058;672.63507;667.4937114;947.4898209;0.2042358673;0.02619869027;3.149;1.2;0.01299478994;0.001634607562;5.490164013e-05;1.681654967e-05;0.00084;0.0002;
18706.34834;4290150.356;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11233.71103;0.5185381432;0.8931298473;11.054749;672.6300846;667.488747;947.4637114;0.2042361644;0.02619831306;3.149;1.2;0.01299442468;0.001634714143;5.490253703e-05;1.681637997e-05;0.00084;0.0002;
18710.67019;4291149.998;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11235.95199;0.5185195679;0.8931207007;11.05449743;672.6250993;667.4837828;947.4376028;0.2042364614;0.02619793586;3.149;1.2;0.01299405944;0.001634820732;5.490343396e-05;1.681621029e-05;0.00084;0.0002;
18714.99204;4292149.641;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11238.19288;0.5185009932;0.8931115545;11.05424587;672.6201142;667.4788188;947.4114953;0.2042367585;0.02619755868;3.149;1.2;0.01299369422;0.001634927327;5.490433091e-05;1.681604061e-05;0.00084;0.0002;
18719.31389;4293149.284;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11240.43368;0.5184824192;0.8931024086;11.05399432;672.6151293;667.473855;947.3853887;0.2042370556;0.02619718151;3.149;1.2;0.01299332901;0.001635033932;5.49052279e-05;1.681587095e-05;0.00084;0.0002;
18723.63574;4294148.927;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11242.6744;0.5184638459;0.893093263;11.05374277;672.6101446;667.4688914;947.3592829;0.2042373526;0.02619680435;3.149;1.2;0.01299296382;0.001635140544;5.490612493e-05;1.68157013e-05;0.00084;0.0002;
18727.95759;4295148.57;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11244.91505;0.5184452732;0.8930841177;11.05349124;672.60516;667.4639279;947.333178;0.2042376496;0.02619642721;3.149;1.2;0.01299259864;0.001635247165;5.490702199e-05;1.681553166e-05;0.00084;0.0002;
18732.27944;4296148.213;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11247.15561;0.5184267012;0.8930749728;11.05323971;672.6001757;667.4589647;947.3070742;0.2042379467;0.02619605008;3.149;1.2;0.01299223349;0.001635353793;5.490791907e-05;1.681536203e-05;0.00084;0.0002;
18736.6013;4297147.856;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11249.39609;0.5184081299;0.8930658282;11.0529882;672.5951915;667.4540016;947.2809713;0.2042382437;0.02619567297;3.149;1.2;0.01299186835;0.00163546043;5.490881618e-05;1.681519241e-05;0.00084;0.0002;
18740.92315;4298147.498;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11251.6365;0.5183895592;0.8930566839;11.05273669;672.5902074;667.4490386;947.2548693;0.2042385407;0.02619529587;3.149;1.2;0.01299150322;0.001635567074;5.490971333e-05;1.68150228e-05;0.00084;0.0002;
18745.245;4299147.141;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11253.87682;0.5183709892;0.8930475399;11.05248519;672.5852236;667.4440758;947.2287681;0.2042388377;0.02619491877;3.149;1.2;0.01299113812;0.001635673728;5.491061051e-05;1.68148532e-05;0.00084;0.0002;
18749.56685;4300146.784;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11256.11706;0.5183524199;0.8930383963;11.0522337;672.5802399;667.4391133;947.202668;0.2042391347;0.0261945417;3.149;1.2;0.01299077303;0.001635780388;5.491150772e-05;1.681468361e-05;0.00084;0.0002;
18753.8887;4301146.427;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11258.35722;0.5183338512;0.893029253;11.05198223;672.5752564;667.4341509;947.1765688;0.2042394316;0.02619416464;3.149;1.2;0.01299040796;0.001635887056;5.491240496e-05;1.681451404e-05;0.00084;0.0002;
18758.21055;4302146.07;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11260.5973;0.5183152832;0.89302011;11.05173075;672.5702731;667.4291887;947.1504704;0.2042397286;0.02619378759;3.149;1.2;0.0129900429;0.001635993733;5.491330224e-05;1.681434447e-05;0.00084;0.0002;
18762.5324;4303145.713;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11262.8373;0.5182967159;0.8930109674;11.05147929;672.56529;667.4242266;947.1243732;0.2042400255;0.02619341056;3.149;1.2;0.01298967786;0.001636100417;5.491419954e-05;1.681417492e-05;0.00084;0.0002;
18766.85425;4304145.356;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11265.07723;0.5182781492;0.8930018251;11.05122784;672.5603071;667.4192648;947.0982769;0.2042403225;0.02619303354;3.149;1.2;0.01298931284;0.00163620711;5.491509687e-05;1.681400538e-05;0.00084;0.0002;
18771.17611;4305144.999;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11267.31707;0.5182595832;0.8929926831;11.0509764;672.5553243;667.4143031;947.0721814;0.2042406194;0.02619265653;3.149;1.2;0.01298894784;0.001636313811;5.491599424e-05;1.681383584e-05;0.00084;0.0002;
18775.49796;4306144.641;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11269.55683;0.5182410178;0.8929835414;11.05072496;672.5503417;667.4093416;947.0460867;0.2042409163;0.02619227953;3.149;1.2;0.01298858285;0.00163642052;5.491689164e-05;1.681366632e-05;0.00084;0.0002;
18779.81981;4307144.284;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11271.79651;0.5182224532;0.8929744001;11.05047354;672.5453593;667.4043803;947.0199932;0.2042412132;0.02619190256;3.149;1.2;0.01298821788;0.001636527236;5.491778906e-05;1.681349681e-05;0.00084;0.0002;
18784.14166;4308143.927;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11274.03611;0.5182038891;0.8929652591;11.05022212;672.5403771;667.3994191;946.9939006;0.2042415101;0.02619152559;3.149;1.2;0.01298785293;0.001636633961;5.491868652e-05;1.681332731e-05;0.00084;0.0002;
18788.46351;4309143.57;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11276.27563;0.5181853258;0.8929561184;11.04997071;672.535395;667.3944581;946.9678088;0.204241807;0.02619114863;3.149;1.2;0.01298748799;0.001636740694;5.491958402e-05;1.681315782e-05;0.00084;0.0002;
18792.78536;4310143.213;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11278.51507;0.5181667631;0.892946978;11.04971931;672.5304131;667.3894973;946.9417179;0.2042421039;0.02619077169;3.149;1.2;0.01298712307;0.001636847435;5.492048154e-05;1.681298834e-05;0.00084;0.0002;
18797.10721;4311142.856;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11280.75443;0.5181482011;0.892937838;11.04946792;672.5254314;667.3845367;946.9156281;0.2042424008;0.02619039477;3.149;1.2;0.01298675817;0.001636954183;5.492137909e-05;1.681281887e-05;0.00084;0.0002;
18801.42907;4312142.499;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11282.99371;0.5181296397;0.8929286983;11.04921654;672.5204499;667.3795763;946.8895392;0.2042426976;0.02619001785;3.149;1.2;0.01298639328;0.00163706094;5.492227668e-05;1.681264942e-05;0.00084;0.0002;
18805.75092;4313142.141;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11285.23291;0.518111079;0.892919559;11.04896517;672.5154686;667.374616;946.8634514;0.2042429945;0.02618964096;3.149;1.2;0.01298602842;0.001637167704;5.492317429e-05;1.681247997e-05;0.00084;0.0002;
18810.07277;4314141.784;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11287.47202;0.518092519;0.8929104199;11.04871381;672.5104874;667.3696559;946.8373642;0.2042432913;0.02618926407;3.149;1.2;0.01298566356;0.001637274478;5.492407194e-05;1.681231054e-05;0.00084;0.0002;
18814.39462;4315141.427;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11289.71106;0.5180739596;0.8929012812;11.04846246;672.5055064;667.364696;946.8112781;0.2042435881;0.0261888872;3.149;1.2;0.01298529873;0.001637381259;5.492496961e-05;1.681214111e-05;0.00084;0.0002;
18818.71647;4316141.07;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11291.95002;0.5180554009;0.8928921428;11.04821111;672.5005256;667.3597363;946.7851929;0.2042438849;0.02618851034;3.149;1.2;0.01298493391;0.001637488048;5.492586732e-05;1.68119717e-05;0.00084;0.0002;
18823.03832;4317140.713;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11294.1889;0.5180368429;0.8928830047;11.04795977;672.4955449;667.3547767;946.7591085;0.2042441817;0.02618813349;3.149;1.2;0.01298456911;0.001637594845;5.492676507e-05;1.68118023e-05;0.00084;0.0002;
18827.36017;4318140.356;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11296.4277;0.5180182855;0.892873867;11.04770845;672.4905645;667.3498174;946.7330253;0.2042444785;0.02618775666;3.149;1.2;0.01298420433;0.001637701649;5.492766284e-05;1.681163291e-05;0.00084;0.0002;
18831.68202;4319139.999;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11298.66641;0.5179997288;0.8928647296;11.04745713;672.4855842;667.3448582;946.7069429;0.2042447753;0.02618737984;3.149;1.2;0.01298383956;0.001637808462;5.492856064e-05;1.681146353e-05;0.00084;0.0002;
18836.00388;4320139.641;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11300.90505;0.5179811728;0.8928555925;11.04720582;672.4806041;667.3398991;946.6808614;0.2042450721;0.02618700304;3.149;1.2;0.01298347481;0.001637915284;5.492945847e-05;1.681129416e-05;0.00084;0.0002;
18840.32573;4321139.284;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11303.14361;0.5179626174;0.8928464558;11.04695452;672.4756242;667.3349403;946.6547811;0.2042453688;0.02618662625;3.149;1.2;0.01298311008;0.001638022112;5.493035633e-05;1.68111248e-05;0.00084;0.0002;
18844.64758;4322138.927;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11305.38209;0.5179440627;0.8928373194;11.04670323;672.4706445;667.3299817;946.6287015;0.2042456656;0.02618624947;3.149;1.2;0.01298274537;0.001638128949;5.493125423e-05;1.681095545e-05;0.00084;0.0002;
18848.96943;4323138.57;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11307.62048;0.5179255087;0.8928281833;11.04645195;672.465665;667.3250232;946.6026229;0.2042459623;0.02618587271;3.149;1.2;0.01298238067;0.001638235794;5.493215216e-05;1.681078612e-05;0.00084;0.0002;
18853.29128;4324138.213;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11309.8588;0.5179069553;0.8928190475;11.04620068;672.4606856;667.3200649;946.5765451;0.204246259;0.02618549595;3.149;1.2;0.01298201598;0.001638342647;5.493305012e-05;1.681061679e-05;0.00084;0.0002;
18857.61313;4325137.856;10668;cruise;231.2996876;0.78;218.808;23842.88942;-11312.09704;0.5178884026;0.892809912;11.04594941;672.4557063;667.3151067;946.5504682;0.2042465558;0.02618511921;3.149;1.2;0.01298165132;0.001638449509;5.493394811e-05;1.681044747e-05;0.00084;0.0002;
18858.03325;4325234.903;10663.00328;descend_to_approach;231.3168534;0.78;218.8404787;23861.4961;-11312.14324;0.1099810719;0.6001334444;3.965216555;494.1532908;489.8924528;280.1312037;0.2111931386;0.0155611842;3.149;1.2;0.004400376001;0.01243;0.000105;1.986792003e-06;0.00084;0.0002;
18858.45336;4325331.957;10658.00656;descend_to_approach;231.3340179;0.78;218.8729574;23880.11454;-11312.18947;0.110035786;0.6001332579;3.967218272;494.1916512;489.9302144;280.2770196;0.2111984384;0.01556112103;3.149;1.2;0.004401505886;0.01243;0.000105;1.987933628e-06;0.00084;0.0002;
18858.87347;4325429.018;10653.00984;descend_to_approach;231.3511812;0.78;218.905436;23898.74473;-11312.23572;0.1100905001;0.6001330718;3.969219994;494.2300118;489.9679763;280.4228359;0.2112037382;0.01556105786;3.149;1.2;0.004402635925;0.01243;0.000105;1.989074863e-06;0.00084;0.0002;
18859.29357;4325526.085;10648.01311;descend_to_approach;231.3683432;0.78;218.9379148;23917.38674;-11312.28199;0.1101452143;0.600132886;3.971221721;494.2683727;490.0057384;280.5686526;0.211209038;0.01556099471;3.149;1.2;0.004403766119;0.01243;0.000105;1.990215709e-06;0.00084;0.0002;
18859.71367;4325623.158;10643.01639;descend_to_approach;231.3855039;0.78;218.9703935;23936.04047;-11312.32829;0.1101999287;0.6001327006;3.973223448;494.3067337;490.0435006;280.7144694;0.2112143378;0.01556093157;3.149;1.2;0.004404896464;0.01243;0.000105;1.991356162e-06;0.00084;0.0002;
18860.13377;4325720.236;10638.01967;descend_to_approach;231.4026633;0.78;219.0028721;23954.70599;-11312.3746;0.1102546431;0.6001325156;3.975225179;494.345095;490.0812631;280.8602864;0.2112196376;0.01556086843;3.149;1.2;0.004406026963;0.01243;0.000105;1.992496225e-06;0.00084;0.0002;
