Time [s]; Range [m]; Altitude [m]; FL [100 ft]; Mode name [-]; Total mass [kg]; Energy carrier (ID); Thrust [N]; Fuelflow [kg/s]; Fuel consumed (kerosene | ID = 0) [kg]; Energy consumed (kerosene | ID = 0) [J]; Mach [-]; CAS [m/s]; TAS [m/s]; TAS [kts]; ROC [fpm]; SAR [m/kg]; Aero Config [-]; C_L [-]; L over D [-]; Air Brake Factor [-]; Reynolds Number [-]; Engine Rating [-]; Engine N1 (PW1127G-JM | ID = 0) [-]; Engine N1 (PW1127G-JM | ID = 1) [-]; Shaft power offtake [W]; Bleed [kg/s]; Angle of attack [deg]; Glidepath angle [deg]; Incidence angle (stabilizer) [deg]
18434.0717; 4227172.855; 10668; 350.0000005; cruise; 65537.42512; kerosene (ID = 0); 36710.24261; 0.5197097313; -11092.3683; -4.780810737e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.0634971; clean; 0.5347624353; 17.50744599; 1; 25813753.77; cruise; 0.8937067427; 0.8937067427; 113249.2395; 1.024591634; 2.5627704; 0; -2.166607915
18438.39355; 4228172.498; 10668; 350.0000005; cruise; 65535.17909; kerosene (ID = 0); 36708.8618; 0.519691114; -11094.61433; -4.781778775e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.079441; clean; 0.5347441085; 17.50750451; 1; 25813753.77; cruise; 0.8936975754; 0.8936975754; 113249.2395; 1.024591634; 2.562608428; 0; -2.166548353
18442.7154; 4229172.141; 10668; 350.0000005; cruise; 65532.93314; kerosene (ID = 0); 36707.48104; 0.5196724973; -11096.86028; -4.782746779e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.0953854; clean; 0.5347257824; 17.50756304; 1; 25813753.77; cruise; 0.8936884085; 0.8936884085; 113249.2395; 1.024591634; 2.562446462; 0; -2.166488793
18447.03726; 4230171.784; 10668; 350.0000005; cruise; 65530.68728; kerosene (ID = 0); 36706.10032; 0.5196538814; -11099.10614; -4.783714747e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.1113304; clean; 0.5347074569; 17.50762157; 1; 25813753.77; cruise; 0.8936792419; 0.8936792419; 113249.2395; 1.024591634; 2.562284501; 0; -2.166429235
18451.35911; 4231171.427; 10668; 350.0000005; cruise; 65528.44149; kerosene (ID = 0); 36704.71966; 0.5196352661; -11101.35193; -4.784682681e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.127276; clean; 0.5346891321; 17.50768011; 1; 25813753.77; cruise; 0.8936700757; 0.8936700757; 113249.2395; 1.024591634; 2.562122546; 0; -2.166369679
18455.68096; 4232171.07; 10668; 350.0000005; cruise; 65526.19578; kerosene (ID = 0); 36703.33905; 0.5196166515; -11103.59763; -4.78565058e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.1432221; clean; 0.5346708079; 17.50773864; 1; 25813753.77; cruise; 0.8936609097; 0.8936609097; 113249.2395; 1.024591634; 2.561960597; 0; -2.166310126
18460.00281; 4233170.712; 10668; 350.0000005; cruise; 65523.95016; kerosene (ID = 0); 36701.95849; 0.5195980375; -11105.84326; -4.786618445e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.1591688; clean; 0.5346524844; 17.50779718; 1; 25813753.77; cruise; 0.8936517441; 0.8936517441; 113249.2395; 1.024591634; 2.561798654; 0; -2.166250574
18464.32466; 4234170.355; 10668; 350.0000005; cruise; 65521.70461; kerosene (ID = 0); 36700.57797; 0.5195794242; -11108.0888; -4.787586275e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.1751161; clean; 0.5346341615; 17.50785572; 1; 25813753.77; cruise; 0.8936425789; 0.8936425789; 113249.2395; 1.024591634; 2.561636716; 0; -2.166191025
18468.64651; 4235169.998; 10668; 350.0000005; cruise; 65519.45915; kerosene (ID = 0); 36699.19751; 0.5195608116; -11110.33427; -4.78855407e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.191064; clean; 0.5346158393; 17.50791427; 1; 25813753.77; cruise; 0.8936334139; 0.8936334139; 113249.2395; 1.024591634; 2.561474785; 0; -2.166131478
18472.96836; 4236169.641; 10668; 350.0000005; cruise; 65517.21376; kerosene (ID = 0); 36697.81709; 0.5195421996; -11112.57965; -4.789521831e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.2070124; clean; 0.5345975178; 17.50797281; 1; 25813753.77; cruise; 0.8936242493; 0.8936242493; 113249.2395; 1.024591634; 2.561312859; 0; -2.166071933
18477.29022; 4237169.284; 10668; 350.0000005; cruise; 65514.96846; kerosene (ID = 0); 36696.43673; 0.5195235883; -11114.82496; -4.790489557e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.2229614; clean; 0.5345791969; 17.50803136; 1; 25813753.77; cruise; 0.893615085; 0.893615085; 113249.2395; 1.024591634; 2.561150939; 0; -2.16601239
18481.61207; 4238168.927; 10668; 350.0000005; cruise; 65512.72324; kerosene (ID = 0); 36695.05641; 0.5195049777; -11117.07018; -4.791457248e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.2389109; clean; 0.5345608766; 17.50808991; 1; 25813753.77; cruise; 0.8936059211; 0.8936059211; 113249.2395; 1.024591634; 2.560989025; 0; -2.165952849
18485.93392; 4239168.57; 10668; 350.0000005; cruise; 65510.47809; kerosene (ID = 0); 36693.67615; 0.5194863677; -11119.31532; -4.792424904e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.2548611; clean; 0.534542557; 17.50814846; 1; 25813753.77; cruise; 0.8935967574; 0.8935967574; 113249.2395; 1.024591634; 2.560827116; 0; -2.16589331
18490.25577; 4240168.212; 10668; 350.0000005; cruise; 65508.23303; kerosene (ID = 0); 36692.29593; 0.5194677584; -11121.56039; -4.793392526e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.2708118; clean; 0.5345242381; 17.50820702; 1; 25813753.77; cruise; 0.8935875941; 0.8935875941; 113249.2395; 1.024591634; 2.560665214; 0; -2.165833774
18494.57762; 4241167.855; 10668; 350.0000005; cruise; 65505.98805; kerosene (ID = 0); 36690.91576; 0.5194491498; -11123.80537; -4.794360114e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.2867631; clean; 0.5345059199; 17.50826557; 1; 25813753.77; cruise; 0.8935784311; 0.8935784311; 113249.2395; 1.024591634; 2.560503317; 0; -2.16577424
18498.89947; 4242167.498; 10668; 350.0000005; cruise; 65503.74315; kerosene (ID = 0); 36689.53564; 0.5194305419; -11126.05027; -4.795327666e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.3027149; clean; 0.5344876022; 17.50832413; 1; 25813753.77; cruise; 0.8935692685; 0.8935692685; 113249.2395; 1.024591634; 2.560341426; 0; -2.165714707
18503.22132; 4243167.141; 10668; 350.0000005; cruise; 65501.49833; kerosene (ID = 0); 36688.15558; 0.5194119346; -11128.29509; -4.796295184e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.3186673; clean; 0.5344692853; 17.50838269; 1; 25813753.77; cruise; 0.8935601062; 0.8935601062; 113249.2395; 1.024591634; 2.560179541; 0; -2.165655177
18507.54317; 4244166.784; 10668; 350.0000005; cruise; 65499.25359; kerosene (ID = 0); 36686.77556; 0.5193933279; -11130.53983; -4.797262667e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.3346203; clean; 0.534450969; 17.50844126; 1; 25813753.77; cruise; 0.8935509442; 0.8935509442; 113249.2395; 1.024591634; 2.560017661; 0; -2.165595649
18511.86503; 4245166.427; 10668; 350.0000005; cruise; 65497.00893; kerosene (ID = 0); 36685.39559; 0.519374722; -11132.78449; -4.798230116e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.3505739; clean; 0.5344326534; 17.50849982; 1; 25813753.77; cruise; 0.8935417825; 0.8935417825; 113249.2395; 1.024591634; 2.559855787; 0; -2.165536123
18516.18688; 4246166.07; 10668; 350.0000005; cruise; 65494.76435; kerosene (ID = 0); 36684.01567; 0.5193561167; -11135.02907; -4.79919753e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.366528; clean; 0.5344143384; 17.50855839; 1; 25813753.77; cruise; 0.8935326212; 0.8935326212; 113249.2395; 1.024591634; 2.55969392; 0; -2.1654766
18520.50873; 4247165.712; 10668; 350.0000005; cruise; 65492.51985; kerosene (ID = 0); 36682.63579; 0.5193375121; -11137.27357; -4.800164909e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.3824827; clean; 0.534396024; 17.50861696; 1; 25813753.77; cruise; 0.8935234602; 0.8935234602; 113249.2395; 1.024591634; 2.559532058; 0; -2.165417078
18524.83058; 4248165.355; 10668; 350.0000005; cruise; 65490.27543; kerosene (ID = 0); 36681.25597; 0.5193189081; -11139.51799; -4.801132254e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.398438; clean; 0.5343777104; 17.50867554; 1; 25813753.77; cruise; 0.8935142995; 0.8935142995; 113249.2395; 1.024591634; 2.559370201; 0; -2.165357559
18529.15243; 4249164.998; 10668; 350.0000005; cruise; 65488.03109; kerosene (ID = 0); 36679.8762; 0.5193003048; -11141.76233; -4.802099564e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.4143939; clean; 0.5343593973; 17.50873411; 1; 25813753.77; cruise; 0.8935051392; 0.8935051392; 113249.2395; 1.024591634; 2.559208351; 0; -2.165298041
18533.47428; 4250164.641; 10668; 350.0000005; cruise; 65485.78683; kerosene (ID = 0); 36678.49648; 0.5192817022; -11144.00659; -4.803066839e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.4303503; clean; 0.534341085; 17.50879269; 1; 25813753.77; cruise; 0.8934959792; 0.8934959792; 113249.2395; 1.024591634; 2.559046506; 0; -2.165238526
18537.79613; 4251164.284; 10668; 350.0000005; cruise; 65483.54265; kerosene (ID = 0); 36677.11681; 0.5192631002; -11146.25077; -4.80403408e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.4463073; clean; 0.5343227733; 17.50885127; 1; 25813753.77; cruise; 0.8934868195; 0.8934868195; 113249.2395; 1.024591634; 2.558884667; 0; -2.165179013
18542.11799; 4252163.927; 10668; 350.0000005; cruise; 65481.29856; kerosene (ID = 0); 36675.73718; 0.5192444989; -11148.49486; -4.805001286e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.4622649; clean; 0.5343044622; 17.50890985; 1; 25813753.77; cruise; 0.8934776601; 0.8934776601; 113249.2395; 1.024591634; 2.558722834; 0; -2.165119502
18546.43984; 4253163.57; 10668; 350.0000005; cruise; 65479.05454; kerosene (ID = 0); 36674.35761; 0.5192258983; -11150.73888; -4.805968457e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.478223; clean; 0.5342861518; 17.50896844; 1; 25813753.77; cruise; 0.8934685011; 0.8934685011; 113249.2395; 1.024591634; 2.558561007; 0; -2.165059993
18550.76169; 4254163.213; 10668; 350.0000005; cruise; 65476.8106; kerosene (ID = 0); 36672.97808; 0.5192072983; -11152.98282; -4.806935594e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.4941817; clean; 0.5342678421; 17.50902702; 1; 25813753.77; cruise; 0.8934593424; 0.8934593424; 113249.2395; 1.024591634; 2.558399186; 0; -2.165000487
18555.08354; 4255162.855; 10668; 350.0000005; cruise; 65474.56674; kerosene (ID = 0); 36671.59861; 0.519188699; -11155.22667; -4.807902696e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.510141; clean; 0.534249533; 17.50908561; 1; 25813753.77; cruise; 0.893450184; 0.893450184; 113249.2395; 1.024591634; 2.55823737; 0; -2.164940982
18559.40539; 4256162.498; 10668; 350.0000005; cruise; 65472.32297; kerosene (ID = 0); 36670.21918; 0.5191701004; -11157.47045; -4.808869763e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.5261008; clean; 0.5342312246; 17.5091442; 1; 25813753.77; cruise; 0.8934410259; 0.8934410259; 113249.2395; 1.024591634; 2.55807556; 0; -2.16488148
18563.72724; 4257162.141; 10668; 350.0000005; cruise; 65470.07927; kerosene (ID = 0); 36668.8398; 0.5191515024; -11159.71414; -4.809836796e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.5420613; clean; 0.5342129168; 17.5092028; 1; 25813753.77; cruise; 0.8934318682; 0.8934318682; 113249.2395; 1.024591634; 2.557913756; 0; -2.16482198
18568.04909; 4258161.784; 10668; 350.0000005; cruise; 65467.83566; kerosene (ID = 0); 36667.46048; 0.5191329051; -11161.95776; -4.810803794e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.5580223; clean; 0.5341946097; 17.50926139; 1; 25813753.77; cruise; 0.8934227108; 0.8934227108; 113249.2395; 1.024591634; 2.557751958; 0; -2.164762482
18572.37094; 4259161.427; 10668; 350.0000005; cruise; 65465.59212; kerosene (ID = 0); 36666.0812; 0.5191143085; -11164.20129; -4.811770758e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.5739838; clean; 0.5341763032; 17.50931999; 1; 25813753.77; cruise; 0.8934135537; 0.8934135537; 113249.2395; 1.024591634; 2.557590165; 0; -2.164702986
18576.6928; 4260161.07; 10668; 350.0000005; cruise; 65463.34867; kerosene (ID = 0); 36664.70197; 0.5190957125; -11166.44475; -4.812737687e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.589946; clean; 0.5341579974; 17.50937859; 1; 25813753.77; cruise; 0.893404397; 0.893404397; 113249.2395; 1.024591634; 2.557428378; 0; -2.164643492
18581.01465; 4261160.713; 10668; 350.0000005; cruise; 65461.10529; kerosene (ID = 0); 36663.32279; 0.5190771172; -11168.68812; -4.813704581e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.6059087; clean; 0.5341396923; 17.5094372; 1; 25813753.77; cruise; 0.8933952406; 0.8933952406; 113249.2395; 1.024591634; 2.557266598; 0; -2.164584
18585.3365; 4262160.355; 10668; 350.0000005; cruise; 65458.862; kerosene (ID = 0); 36661.94366; 0.5190585226; -11170.93142; -4.814671441e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.621872; clean; 0.5341213878; 17.5094958; 1; 25813753.77; cruise; 0.8933860845; 0.8933860845; 113249.2395; 1.024591634; 2.557104822; 0; -2.16452451
18589.65835; 4263159.998; 10668; 350.0000005; cruise; 65456.61879; kerosene (ID = 0); 36660.56458; 0.5190399286; -11173.17463; -4.815638266e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.6378358; clean; 0.534103084; 17.50955441; 1; 25813753.77; cruise; 0.8933769288; 0.8933769288; 113249.2395; 1.024591634; 2.556943053; 0; -2.164465023
18593.9802; 4264159.641; 10668; 350.0000005; cruise; 65454.37565; kerosene (ID = 0); 36659.18555; 0.5190213353; -11175.41776; -4.816605056e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.6538002; clean; 0.5340847808; 17.50961302; 1; 25813753.77; cruise; 0.8933677733; 0.8933677733; 113249.2395; 1.024591634; 2.55678129; 0; -2.164405538
18598.30205; 4265159.284; 10668; 350.0000005; cruise; 65452.1326; kerosene (ID = 0); 36657.80657; 0.5190027427; -11177.66082; -4.817571812e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.6697652; clean; 0.5340664783; 17.50967163; 1; 25813753.77; cruise; 0.8933586182; 0.8933586182; 113249.2395; 1.024591634; 2.556619532; 0; -2.164346054
18602.6239; 4266158.927; 10668; 350.0000005; cruise; 65449.88963; kerosene (ID = 0); 36656.42764; 0.5189841507; -11179.90379; -4.818538533e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.6857308; clean; 0.5340481764; 17.50973025; 1; 25813753.77; cruise; 0.8933494635; 0.8933494635; 113249.2395; 1.024591634; 2.55645778; 0; -2.164286573
18606.94576; 4267158.57; 10668; 350.0000005; cruise; 65447.64674; kerosene (ID = 0); 36655.04875; 0.5189655594; -11182.14668; -4.819505219e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.701697; clean; 0.5340298752; 17.50978886; 1; 25813753.77; cruise; 0.893340309; 0.893340309; 113249.2395; 1.024591634; 2.556296034; 0; -2.164227094
18611.26761; 4268158.213; 10668; 350.0000005; cruise; 65445.40393; kerosene (ID = 0); 36653.66992; 0.5189469688; -11184.38949; -4.820471871e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.7176637; clean; 0.5340115746; 17.50984748; 1; 25813753.77; cruise; 0.8933311549; 0.8933311549; 113249.2395; 1.024591634; 2.556134294; 0; -2.164167618
18615.58946; 4269157.855; 10668; 350.0000005; cruise; 65443.16119; kerosene (ID = 0); 36652.29114; 0.5189283788; -11186.63222; -4.821438488e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.733631; clean; 0.5339932747; 17.5099061; 1; 25813753.77; cruise; 0.8933220011; 0.8933220011; 113249.2395; 1.024591634; 2.555972559; 0; -2.164108143
18619.91131; 4270157.498; 10668; 350.0000005; cruise; 65440.91854; kerosene (ID = 0); 36650.9124; 0.5189097895; -11188.87487; -4.822405071e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.7495988; clean; 0.5339749755; 17.50996473; 1; 25813753.77; cruise; 0.8933128477; 0.8933128477; 113249.2395; 1.024591634; 2.55581083; 0; -2.16404867
18624.23316; 4271157.141; 10668; 350.0000005; cruise; 65438.67597; kerosene (ID = 0); 36649.53372; 0.5188912009; -11191.11745; -4.823371619e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.7655672; clean; 0.5339566769; 17.51002335; 1; 25813753.77; cruise; 0.8933036945; 0.8933036945; 113249.2395; 1.024591634; 2.555649107; 0; -2.1639892
18628.55501; 4272156.784; 10668; 350.0000005; cruise; 65436.43348; kerosene (ID = 0); 36648.15508; 0.5188726129; -11193.35994; -4.824338132e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.7815363; clean; 0.5339383789; 17.51008198; 1; 25813753.77; cruise; 0.8932945417; 0.8932945417; 113249.2395; 1.024591634; 2.55548739; 0; -2.163929732
18632.87686; 4273156.427; 10668; 350.0000005; cruise; 65434.19107; kerosene (ID = 0); 36646.7765; 0.5188540256; -11195.60235; -4.825304611e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.7975058; clean; 0.5339200817; 17.51014061; 1; 25813753.77; cruise; 0.8932853893; 0.8932853893; 113249.2395; 1.024591634; 2.555325679; 0; -2.163870265
18637.19871; 4274156.07; 10668; 350.0000005; cruise; 65431.94874; kerosene (ID = 0); 36645.39796; 0.5188354389; -11197.84468; -4.826271055e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.813476; clean; 0.533901785; 17.51019925; 1; 25813753.77; cruise; 0.8932762371; 0.8932762371; 113249.2395; 1.024591634; 2.555163973; 0; -2.163810801
18641.52057; 4275155.713; 10668; 350.0000005; cruise; 65429.70649; kerosene (ID = 0); 36644.01947; 0.518816853; -11200.08692; -4.827237464e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.8294467; clean; 0.5338834891; 17.51025788; 1; 25813753.77; cruise; 0.8932670853; 0.8932670853; 113249.2395; 1.024591634; 2.555002274; 0; -2.163751339
18645.84242; 4276155.356; 10668; 350.0000005; cruise; 65427.46432; kerosene (ID = 0); 36642.64103; 0.5187982677; -11202.32909; -4.828203839e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.845418; clean; 0.5338651938; 17.51031652; 1; 25813753.77; cruise; 0.8932579338; 0.8932579338; 113249.2395; 1.024591634; 2.55484058; 0; -2.16369188
18650.16427; 4277154.998; 10668; 350.0000005; cruise; 65425.22224; kerosene (ID = 0); 36641.26264; 0.518779683; -11204.57118; -4.829170179e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.8613898; clean; 0.5338468991; 17.51037516; 1; 25813753.77; cruise; 0.8932487826; 0.8932487826; 113249.2395; 1.024591634; 2.554678891; 0; -2.163632422
18654.48612; 4278154.641; 10668; 350.0000005; cruise; 65422.98023; kerosene (ID = 0); 36639.88431; 0.518761099; -11206.81319; -4.830136485e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.8773623; clean; 0.5338286051; 17.5104338; 1; 25813753.77; cruise; 0.8932396318; 0.8932396318; 113249.2395; 1.024591634; 2.554517209; 0; -2.163572967
18658.80797; 4279154.284; 10668; 350.0000005; cruise; 65420.7383; kerosene (ID = 0); 36638.50602; 0.5187425157; -11209.05512; -4.831102756e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.8933353; clean; 0.5338103117; 17.51049245; 1; 25813753.77; cruise; 0.8932304813; 0.8932304813; 113249.2395; 1.024591634; 2.554355532; 0; -2.163513513
18663.12982; 4280153.927; 10668; 350.0000005; cruise; 65418.49645; kerosene (ID = 0); 36637.12777; 0.5187239331; -11211.29697; -4.832068992e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.9093089; clean; 0.5337920191; 17.51055109; 1; 25813753.77; cruise; 0.8932213311; 0.8932213311; 113249.2395; 1.024591634; 2.554193862; 0; -2.163454062
18667.45167; 4281153.57; 10668; 350.0000005; cruise; 65416.25468; kerosene (ID = 0); 36635.74958; 0.5187053511; -11213.53873; -4.833035194e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.925283; clean; 0.533773727; 17.51060974; 1; 25813753.77; cruise; 0.8932121812; 0.8932121812; 113249.2395; 1.024591634; 2.554032197; 0; -2.163394613
18671.77353; 4282153.213; 10668; 350.0000005; cruise; 65414.013; kerosene (ID = 0); 36634.37144; 0.5186867698; -11215.78042; -4.834001361e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.9412577; clean; 0.5337554356; 17.51066839; 1; 25813753.77; cruise; 0.8932030317; 0.8932030317; 113249.2395; 1.024591634; 2.553870537; 0; -2.163335166
18676.09538; 4283152.856; 10668; 350.0000005; cruise; 65411.77139; kerosene (ID = 0); 36632.99335; 0.5186681891; -11218.02203; -4.834967494e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.957233; clean; 0.5337371449; 17.51072705; 1; 25813753.77; cruise; 0.8931938825; 0.8931938825; 113249.2395; 1.024591634; 2.553708884; 0; -2.163275721
18680.41723; 4284152.498; 10668; 350.0000005; cruise; 65409.52986; kerosene (ID = 0); 36631.61531; 0.5186496092; -11220.26355; -4.835933592e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.9732089; clean; 0.5337188548; 17.5107857; 1; 25813753.77; cruise; 0.8931847337; 0.8931847337; 113249.2395; 1.024591634; 2.553547236; 0; -2.163216278
18684.73908; 4285152.141; 10668; 350.0000005; cruise; 65407.28842; kerosene (ID = 0); 36630.23731; 0.5186310298; -11222.505; -4.836899655e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 445.9891854; clean; 0.5337005654; 17.51084436; 1; 25813753.77; cruise; 0.8931755851; 0.8931755851; 113249.2395; 1.024591634; 2.553385594; 0; -2.163156838
18689.06093; 4286151.784; 10668; 350.0000005; cruise; 65405.04705; kerosene (ID = 0); 36628.85937; 0.5186124512; -11224.74637; -4.837865684e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.0051624; clean; 0.5336822767; 17.51090302; 1; 25813753.77; cruise; 0.8931664369; 0.8931664369; 113249.2395; 1.024591634; 2.553223958; 0; -2.163097399
18693.38278; 4287151.427; 10668; 350.0000005; cruise; 65402.80577; kerosene (ID = 0); 36627.48147; 0.5185938732; -11226.98765; -4.838831678e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.02114; clean; 0.5336639886; 17.51096169; 1; 25813753.77; cruise; 0.893157289; 0.893157289; 113249.2395; 1.024591634; 2.553062328; 0; -2.163037963
18697.70463; 4288151.07; 10668; 350.0000005; cruise; 65400.56456; kerosene (ID = 0); 36626.10363; 0.5185752959; -11229.22886; -4.839797637e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.0371181; clean; 0.5336457011; 17.51102035; 1; 25813753.77; cruise; 0.8931481415; 0.8931481415; 113249.2395; 1.024591634; 2.552900703; 0; -2.162978529
18702.02648; 4289150.713; 10668; 350.0000005; cruise; 65398.32344; kerosene (ID = 0); 36624.72583; 0.5185567192; -11231.46998; -4.840763562e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.0530968; clean; 0.5336274143; 17.51107902; 1; 25813753.77; cruise; 0.8931389942; 0.8931389942; 113249.2395; 1.024591634; 2.552739085; 0; -2.162919097
18706.34834; 4290150.356; 10668; 350.0000005; cruise; 65396.08239; kerosene (ID = 0); 36623.34808; 0.5185381432; -11233.71103; -4.841729453e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.0690762; clean; 0.5336091282; 17.51113769; 1; 25813753.77; cruise; 0.8931298473; 0.8931298473; 113249.2395; 1.024591634; 2.552577472; 0; -2.162859667
18710.67019; 4291149.998; 10668; 350.0000005; cruise; 65393.84143; kerosene (ID = 0); 36621.97039; 0.5185195679; -11235.95199; -4.842695308e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.085056; clean; 0.5335908427; 17.51119636; 1; 25813753.77; cruise; 0.8931207007; 0.8931207007; 113249.2395; 1.024591634; 2.552415865; 0; -2.162800239
18714.99204; 4292149.641; 10668; 350.0000005; cruise; 65391.60054; kerosene (ID = 0); 36620.59274; 0.5185009932; -11238.19288; -4.843661129e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.1010365; clean; 0.5335725579; 17.51125504; 1; 25813753.77; cruise; 0.8931115545; 0.8931115545; 113249.2395; 1.024591634; 2.552254263; 0; -2.162740813
18719.31389; 4293149.284; 10668; 350.0000005; cruise; 65389.35974; kerosene (ID = 0); 36619.21514; 0.5184824192; -11240.43368; -4.844626916e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.1170175; clean; 0.5335542737; 17.51131371; 1; 25813753.77; cruise; 0.8931024086; 0.8931024086; 113249.2395; 1.024591634; 2.552092668; 0; -2.162681389
18723.63574; 4294148.927; 10668; 350.0000005; cruise; 65387.11901; kerosene (ID = 0); 36617.83759; 0.5184638459; -11242.6744; -4.845592668e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.1329991; clean; 0.5335359902; 17.51137239; 1; 25813753.77; cruise; 0.893093263; 0.893093263; 113249.2395; 1.024591634; 2.551931078; 0; -2.162621968
18727.95759; 4295148.57; 10668; 350.0000005; cruise; 65384.87837; kerosene (ID = 0); 36616.46009; 0.5184452732; -11244.91505; -4.846558385e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.1489813; clean; 0.5335177073; 17.51143108; 1; 25813753.77; cruise; 0.8930841177; 0.8930841177; 113249.2395; 1.024591634; 2.551769494; 0; -2.162562549
18732.27944; 4296148.213; 10668; 350.0000005; cruise; 65382.63781; kerosene (ID = 0); 36615.08264; 0.5184267012; -11247.15561; -4.847524068e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.164964; clean; 0.5334994251; 17.51148976; 1; 25813753.77; cruise; 0.8930749728; 0.8930749728; 113249.2395; 1.024591634; 2.551607916; 0; -2.162503132
18736.6013; 4297147.856; 10668; 350.0000005; cruise; 65380.39733; kerosene (ID = 0); 36613.70524; 0.5184081299; -11249.39609; -4.848489716e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 446.1809473; clean; 0.5334811435; 17.51154845; 1; 25813753.77; cruise; 0.8930658282; 0.8930658282; 113249.2395; 1.024591634; 2.551446344; 0; -2.162443716
