Time [s]; Range [m]; Altitude [m]; FL [100 ft]; Mode name [-]; Total mass [kg]; Energy carrier (ID); Thrust [N]; Fuelflow [kg/s]; Fuel consumed (kerosene | ID = 0) [kg]; Energy consumed (kerosene | ID = 0) [J]; Mach [-]; CAS [m/s]; TAS [m/s]; TAS [kts]; ROC [fpm]; SAR [m/kg]; Aero Config [-]; C_L [-]; L over D [-]; Air Brake Factor [-]; Reynolds Number [-]; Engine Rating [-]; Engine N1 (PW1127G-JM | ID = 0) [-]; Engine N1 (PW1127G-JM | ID = 1) [-]; Shaft power offtake [W]; Bleed [kg/s]; Angle of attack [deg]; Glidepath angle [deg]; Incidence angle (stabilizer) [deg]
6280.17149; 1398357.766; 3632.616393; 119.1803281; descend_to_approach; 60186.18176; kerosene (ID = 0); 4033.526865; 0.1830012304; -3478.520173; -1.499242195e+11; 0.5602494583; 154.3334; 182.6729818; 355.0878692; -2019.578124; 108.0967162; clean; 0.3505109152; 15.85242101; 1; 39172813.7; idle; 0.530057566; 0.530057566; 113058.234; 0.8061945429; 1.449516837; -3.219211386; -1.620437005
6280.658778; 1398446.629; 3627.619672; 119.0163936; descend_to_approach; 60186.09252; kerosene (ID = 0); 4042.632117; 0.1831452995; -3478.609418; -1.499280659e+11; 0.5600816866; 154.3334; 182.6294889; 355.0033258; -2018.533777; 108.2304277; clean; 0.3504945003; 15.85249623; 1; 39180132.72; idle; 0.5300576542; 0.5300576542; 113058.234; 0.8061945429; 1.449678931; -3.218312028; -1.620404628
6281.146318; 1398535.518; 3622.622951; 118.8524592; descend_to_approach; 60186.00315; kerosene (ID = 0); 4051.746723; 0.1832894126; -3478.698779; -1.499319174e+11; 0.5599139787; 154.3334; 182.5860094; 354.9188084; -2017.489262; 108.3640488; clean; 0.3504780965; 15.85257155; 1; 39187451.83; idle; 0.5300577425; 0.5300577425; 113058.234; 0.8061945429; 1.449840985; -3.217411738; -1.620372277
6281.634111; 1398624.431; 3617.62623; 118.6885248; descend_to_approach; 60185.91368; kerosene (ID = 0); 4060.870678; 0.1834335696; -3478.788256; -1.499357738e+11; 0.5597463344; 154.3334; 182.5425433; 354.834317; -2016.444578; 108.4975793; clean; 0.3504617039; 15.85264696; 1; 39194771.03; idle; 0.5300578307; 0.5300578307; 113058.234; 0.8061945429; 1.450003001; -3.216510516; -1.620339951
6282.122156; 1398713.369; 3612.629508; 118.5245903; descend_to_approach; 60185.82408; kerosene (ID = 0); 4070.003974; 0.1835777706; -3478.877851; -1.499396354e+11; 0.5595787539; 154.3334; 182.4990905; 354.7498516; -2015.399727; 108.6310192; clean; 0.3504453225; 15.85272248; 1; 39202090.34; idle; 0.530057919; 0.530057919; 113058.234; 0.8061945429; 1.450164978; -3.215608361; -1.620307651
6282.610455; 1398802.332; 3607.632787; 118.3606559; descend_to_approach; 60185.73437; kerosene (ID = 0); 4079.146607; 0.1837220155; -3478.967562; -1.499435019e+11; 0.5594112371; 154.3334; 182.4556511; 354.6654121; -2014.354709; 108.7643681; clean; 0.3504289522; 15.85279811; 1; 39209409.74; idle; 0.5300580073; 0.5300580073; 113058.234; 0.8061945429; 1.450326915; -3.214705275; -1.620275377
6283.099007; 1398891.32; 3602.636066; 118.1967215; descend_to_approach; 60185.64454; kerosene (ID = 0); 4088.29857; 0.1838663042; -3479.05739; -1.499473735e+11; 0.5592437839; 154.3334; 182.4122251; 354.5809987; -2013.309526; 108.8976262; clean; 0.350412593; 15.85287383; 1; 39216729.24; idle; 0.5300580955; 0.5300580955; 113058.234; 0.8061945429; 1.450488813; -3.213801259; -1.620243128
6283.587812; 1398980.334; 3597.639344; 118.0327871; descend_to_approach; 60185.5546; kerosene (ID = 0); 4097.459858; 0.1840106368; -3479.147336; -1.499512502e+11; 0.5590763943; 154.3334; 182.3688125; 354.4966113; -2012.264176; 109.030793; clean; 0.350396245; 15.85294965; 1; 39224048.83; idle; 0.5300581837; 0.5300581837; 113058.234; 0.8061945429; 1.450650672; -3.212896312; -1.620210904
6284.076872; 1399069.372; 3592.642623; 117.8688526; descend_to_approach; 60185.46453; kerosene (ID = 0); 4106.630464; 0.1841550132; -3479.237398; -1.499551319e+11; 0.5589090684; 154.3334; 182.3254132; 354.4122498; -2011.218662; 109.1638687; clean; 0.350379908; 15.85302558; 1; 39231368.52; idle; 0.530058272; 0.530058272; 113058.234; 0.8061945429; 1.450812492; -3.211990437; -1.620178706
6284.566187; 1399158.436; 3587.645902; 117.7049182; descend_to_approach; 60185.37435; kerosene (ID = 0); 4115.810383; 0.1842994333; -3479.327579; -1.499590186e+11; 0.558741806; 154.3334; 182.2820273; 354.3279143; -2010.172983; 109.2968529; clean; 0.3503635822; 15.8531016; 1; 39238688.31; idle; 0.5300583602; 0.5300583602; 113058.234; 0.8061945429; 1.450974273; -3.211083632; -1.620146533
6285.055756; 1399247.525; 3582.64918; 117.5409838; descend_to_approach; 60185.28406; kerosene (ID = 0); 4124.999608; 0.1844438973; -3479.417877; -1.499629105e+11; 0.5585746071; 154.3334; 182.2386547; 354.2436048; -2009.127141; 109.4297456; clean; 0.3503472674; 15.85317773; 1; 39246008.2; idle; 0.5300584484; 0.5300584484; 113058.234; 0.8061945429; 1.451136014; -3.210175899; -1.620114385
6285.54558; 1399336.64; 3577.652459; 117.3770494; descend_to_approach; 60185.19364; kerosene (ID = 0); 4134.198135; 0.1845884049; -3479.508293; -1.499668074e+11; 0.5584074717; 154.3334; 182.1952954; 354.1593212; -2008.081135; 109.5625466; clean; 0.3503309637; 15.85325395; 1; 39253328.18; idle; 0.5300585367; 0.5300585367; 113058.234; 0.8061945429; 1.451297716; -3.209267238; -1.620082263
6286.035659; 1399425.779; 3572.655738; 117.2131149; descend_to_approach; 60185.10311; kerosene (ID = 0); 4143.405956; 0.1847329563; -3479.598826; -1.499707094e+11; 0.5582403999; 154.3334; 182.1519496; 354.0750635; -2007.034968; 109.6952558; clean; 0.3503146711; 15.85333028; 1; 39260648.27; idle; 0.5300586249; 0.5300586249; 113058.234; 0.8061945429; 1.451459379; -3.208357651; -1.620050167
6286.525995; 1399514.944; 3567.659016; 117.0491805; descend_to_approach; 60185.01245; kerosene (ID = 0); 4152.623066; 0.1848775513; -3479.689478; -1.499746165e+11; 0.5580733915; 154.3334; 182.108617; 353.9908318; -2005.988638; 109.827873; clean; 0.3502983895; 15.8534067; 1; 39267968.44; idle; 0.5300587131; 0.5300587131; 113058.234; 0.8061945429; 1.451621002; -3.207447137; -1.620018095
6287.016586; 1399604.134; 3562.662295; 116.8852461; descend_to_approach; 60184.92168; kerosene (ID = 0); 4161.84946; 0.18502219; -3479.780249; -1.499785287e+11; 0.5579064465; 154.3334; 182.0652978; 353.906626; -2004.942147; 109.9603981; clean; 0.350282119; 15.85348323; 1; 39275288.72; idle; 0.5300588013; 0.5300588013; 113058.234; 0.8061945429; 1.451782587; -3.206535697; -1.619986049
6287.507433; 1399693.35; 3557.665574; 116.7213117; descend_to_approach; 60184.8308; kerosene (ID = 0); 4171.085131; 0.1851668722; -3479.871137; -1.49982446e+11; 0.5577395649; 154.3334; 182.0219919; 353.8224461; -2003.895496; 110.0928311; clean; 0.3502658595; 15.85355985; 1; 39282609.1; idle; 0.5300588895; 0.5300588895; 113058.234; 0.8061945429; 1.451944132; -3.205623332; -1.619954028
6287.998537; 1399782.592; 3552.668852; 116.5573772; descend_to_approach; 60184.73979; kerosene (ID = 0); 4180.330073; 0.1853115981; -3479.962144; -1.499863684e+11; 0.5575727467; 154.3334; 181.9786994; 353.7382921; -2002.848684; 110.2251717; clean; 0.350249611; 15.85363658; 1; 39289929.57; idle; 0.5300589777; 0.5300589777; 113058.234; 0.8061945429; 1.452105637; -3.204710042; -1.619922033
6288.489897; 1399871.858; 3547.672131; 116.3934428; descend_to_approach; 60184.64866; kerosene (ID = 0); 4189.584281; 0.1854563675; -3480.05327; -1.49990296e+11; 0.5574059919; 154.3334; 181.9354202; 353.654164; -2001.801714; 110.3574198; clean; 0.3502333735; 15.8537134; 1; 39297250.14; idle; 0.5300590659; 0.5300590659; 113058.234; 0.8061945429; 1.452267104; -3.203795828; -1.619890062
6288.981515; 1399961.151; 3542.67541; 116.2295084; descend_to_approach; 60184.55742; kerosene (ID = 0); 4198.847748; 0.1856011805; -3480.144515; -1.499942286e+11; 0.5572393004; 154.3334; 181.8921543; 353.5700619; -2000.754584; 110.4895753; clean; 0.350217147; 15.85379032; 1; 39304570.81; idle; 0.5300591541; 0.5300591541; 113058.234; 0.8061945429; 1.452428531; -3.202880691; -1.619858117
6289.47339; 1400050.469; 3537.678689; 116.0655739; descend_to_approach; 60184.46605; kerosene (ID = 0); 4208.120469; 0.185746037; -3480.235879; -1.499981664e+11; 0.5570726723; 154.3334; 181.8489017; 353.4859856; -1999.707297; 110.6216381; clean; 0.3502009315; 15.85386735; 1; 39311891.58; idle; 0.5300592423; 0.5300592423; 113058.234; 0.8061945429; 1.452589918; -3.201964631; -1.619826197
6289.965523; 1400139.812; 3532.681967; 115.9016395; descend_to_approach; 60184.37457; kerosene (ID = 0); 4217.402438; 0.1858909369; -3480.327362; -1.500021093e+11; 0.5569061073; 154.3334; 181.8056624; 353.4019352; -1998.659852; 110.753608; clean; 0.350184727; 15.85394447; 1; 39319212.44; idle; 0.5300593305; 0.5300593305; 113058.234; 0.8061945429; 1.452751267; -3.201047649; -1.619794302
6290.457914; 1400229.182; 3527.685246; 115.7377051; descend_to_approach; 60184.28297; kerosene (ID = 0); 4226.693649; 0.1860358803; -3480.418965; -1.500060574e+11; 0.5567396057; 154.3334; 181.7624365; 353.3179106; -1997.61225; 110.8854849; clean; 0.3501685335; 15.85402169; 1; 39326533.41; idle; 0.5300594187; 0.5300594187; 113058.234; 0.8061945429; 1.452912575; -3.200129745; -1.619762432
6290.950564; 1400318.577; 3522.688525; 115.5737707; descend_to_approach; 60184.19125; kerosene (ID = 0); 4235.994096; 0.1861808671; -3480.510687; -1.500100106e+11; 0.5565731673; 154.3334; 181.7192238; 353.2339119; -1996.564492; 111.0172687; clean; 0.3501523509; 15.854099; 1; 39333854.47; idle; 0.5300595068; 0.5300595068; 113058.234; 0.8061945429; 1.453073845; -3.19921092; -1.619730588
6291.443472; 1400407.997; 3517.691803; 115.4098362; descend_to_approach; 60184.0994; kerosene (ID = 0); 4245.303774; 0.1863258972; -3480.602528; -1.50013969e+11; 0.556406792; 154.3334; 181.6760245; 353.1499391; -1995.516578; 111.1489592; clean; 0.3501361793; 15.85417642; 1; 39341175.63; idle; 0.530059595; 0.530059595; 113058.234; 0.8061945429; 1.453235075; -3.198291174; -1.619698768
6291.936639; 1400497.444; 3512.695082; 115.2459018; descend_to_approach; 60184.00744; kerosene (ID = 0); 4254.622676; 0.1864709708; -3480.69449; -1.500179325e+11; 0.55624048; 154.3334; 181.6328384; 353.0659921; -1994.468509; 111.2805564; clean; 0.3501200186; 15.85425393; 1; 39348496.9; idle; 0.5300596832; 0.5300596832; 113058.234; 0.8061945429; 1.453396266; -3.197370509; -1.619666973
6292.430066; 1400586.916; 3507.698361; 115.0819674; descend_to_approach; 60183.91536; kerosene (ID = 0); 4263.950796; 0.1866160876; -3480.786571; -1.500219012e+11; 0.556074231; 154.3334; 181.5896656; 352.982071; -1993.420286; 111.41206; clean; 0.3501038688; 15.85433154; 1; 39355818.26; idle; 0.5300597713; 0.5300597713; 113058.234; 0.8061945429; 1.453557417; -3.196448925; -1.619635203
6292.923752; 1400676.415; 3502.701639; 114.918033; descend_to_approach; 60183.82316; kerosene (ID = 0); 4273.28813; 0.1867612478; -3480.878772; -1.500258751e+11; 0.5559080453; 154.3334; 181.5465061; 352.8981757; -1992.371908; 111.5434701; clean; 0.3500877299; 15.85440925; 1; 39363139.72; idle; 0.5300598595; 0.5300598595; 113058.234; 0.8061945429; 1.453718529; -3.195526422; -1.619603459
6293.417698; 1400765.939; 3497.704918; 114.7540985; descend_to_approach; 60183.73084; kerosene (ID = 0); 4282.51907; 0.1869072848; -3480.971094; -1.500298542e+11; 0.5557419226; 154.3334; 181.50336; 352.8143062; -1991.326872; 111.6707756; clean; 0.3500715981; 15.85448696; 1; 39370461.28; idle; 0.5300599449; 0.5300599449; 113058.234; 0.8061945429; 1.453879563; -3.194608612; -1.619571726
6293.9119; 1400855.488; 3492.708197; 114.5901641; descend_to_approach; 60183.6384; kerosene (ID = 0); 4291.623634; 0.1870551816; -3481.063537; -1.500338385e+11; 0.5555758629; 154.3334; 181.460227; 352.7304625; -1990.289272; 111.7932855; clean; 0.3500554728; 15.85456465; 1; 39377782.93; idle; 0.5300600271; 0.5300600271; 113058.234; 0.8061945429; 1.454040511; -3.193702078; -1.619540002
6294.40636; 1400945.063; 3487.711475; 114.4262297; descend_to_approach; 60183.54583; kerosene (ID = 0); 4300.73808; 0.1872041073; -3481.156102; -1.50037828e+11; 0.5554098663; 154.3334; 181.4171074; 352.6466446; -1989.25559; 111.9157281; clean; 0.3500393583; 15.85464243; 1; 39385104.69; idle; 0.5300601093; 0.5300601093; 113058.234; 0.8061945429; 1.45420142; -3.192801174; -1.619508303
6294.901077; 1401034.663; 3482.714754; 114.2622953; descend_to_approach; 60183.45314; kerosene (ID = 0); 4309.862402; 0.1873530814; -3481.248789; -1.500418228e+11; 0.5552439328; 154.3334; 181.374001; 352.5628525; -1988.221709; 112.0381029; clean; 0.3500232547; 15.85472032; 1; 39392426.55; idle; 0.5300601915; 0.5300601915; 113058.234; 0.8061945429; 1.45436229; -3.191899288; -1.61947663
6295.396051; 1401124.289; 3477.718033; 114.0983608; descend_to_approach; 60183.36034; kerosene (ID = 0); 4318.996592; 0.1875021037; -3481.341598; -1.500458229e+11; 0.5550780622; 154.3334; 181.3309079; 352.4790863; -1987.187627; 112.16041; clean; 0.3500071621; 15.8547983; 1; 39399748.51; idle; 0.5300602737; 0.5300602737; 113058.234; 0.8061945429; 1.454523121; -3.19099642; -1.619444981
6295.891283; 1401213.94; 3472.721311; 113.9344264; descend_to_approach; 60183.2674; kerosene (ID = 0); 4328.140644; 0.1876511743; -3481.434529; -1.500498282e+11; 0.5549122545; 154.3334; 181.2878281; 352.3953458; -1986.153755; 112.2826082; clean; 0.3499910798; 15.8548706; 1; 39407070.57; idle; 0.5300603559; 0.5300603559; 113058.234; 0.8061945429; 1.454683908; -3.190093225; -1.61941337
6296.386772; 1401303.616; 3467.72459; 113.770492; descend_to_approach; 60183.17435; kerosene (ID = 0); 4337.294553; 0.1878002932; -3481.527582; -1.500538388e+11; 0.5547465099; 154.3334; 181.2447615; 352.3116311; -1985.120418; 112.4047054; clean; 0.3499750081; 15.85493839; 1; 39414392.72; idle; 0.5300604381; 0.5300604381; 113058.234; 0.8061945429; 1.454844651; -3.189190229; -1.619381793
6296.88252; 1401393.318; 3462.727869; 113.6065575; descend_to_approach; 60183.08118; kerosene (ID = 0); 4346.458313; 0.1879494603; -3481.620757; -1.500578546e+11; 0.5545808281; 154.3334; 181.2017082; 352.2279421; -1984.087209; 112.526734; clean; 0.3499589472; 15.85500628; 1; 39421714.98; idle; 0.5300605203; 0.5300605203; 113058.234; 0.8061945429; 1.455005356; -3.188286777; -1.619350241
6297.378526; 1401483.046; 3457.731148; 113.4426231; descend_to_approach; 60182.98788; kerosene (ID = 0); 4355.631916; 0.1880986756; -3481.714055; -1.500618758e+11; 0.5544152092; 154.3334; 181.1586682; 352.1442789; -1983.053802; 112.6486938; clean; 0.3499428971; 15.85507427; 1; 39429037.34; idle; 0.5300606025; 0.5300606025; 113058.234; 0.8061945429; 1.455166021; -3.187382344; -1.619318713
6297.874791; 1401572.799; 3452.734426; 113.2786887; descend_to_approach; 60182.89446; kerosene (ID = 0); 4364.815358; 0.188247939; -3481.807476; -1.500659022e+11; 0.5542496532; 154.3334; 181.1156413; 352.0606415; -1982.020196; 112.7705848; clean; 0.3499268579; 15.85514237; 1; 39436359.8; idle; 0.5300606847; 0.5300606847; 113058.234; 0.8061945429; 1.455326647; -3.186476929; -1.619287211
6298.371314; 1401662.577; 3447.737705; 113.1147543; descend_to_approach; 60182.80091; kerosene (ID = 0); 4374.008631; 0.1883972505; -3481.90102; -1.50069934e+11; 0.55408416; 154.3334; 181.0726278; 351.9770298; -1980.986394; 112.8924067; clean; 0.3499108295; 15.85521057; 1; 39443682.36; idle; 0.5300607669; 0.5300607669; 113058.234; 0.8061945429; 1.455487233; -3.185570534; -1.619255733
6298.868097; 1401752.381; 3442.740984; 112.9508198; descend_to_approach; 60182.70725; kerosene (ID = 0); 4383.211729; 0.1885466102; -3481.994686; -1.50073971e+11; 0.5539187296; 154.3334; 181.0296274; 351.8934438; -1979.952394; 113.0141593; clean; 0.3498948119; 15.85527888; 1; 39451005.02; idle; 0.5300608491; 0.5300608491; 113058.234; 0.8061945429; 1.45564778; -3.18466316; -1.619224279
6299.36514; 1401842.211; 3437.744262; 112.7868854; descend_to_approach; 60182.61346; kerosene (ID = 0); 4392.424647; 0.1886960179; -3482.088476; -1.500780133e+11; 0.553753362; 154.3334; 180.9866403; 351.8098836; -1978.918199; 113.1358423; clean; 0.3498788052; 15.85534729; 1; 39458327.78; idle; 0.5300609313; 0.5300609313; 113058.234; 0.8061945429; 1.455808288; -3.183754806; -1.61919285
6299.862442; 1401932.067; 3432.747541; 112.622951; descend_to_approach; 60182.51954; kerosene (ID = 0); 4401.647378; 0.1888454736; -3482.18239; -1.50082061e+11; 0.5535880571; 154.3334; 180.9436665; 351.7263491; -1977.883808; 113.2574557; clean; 0.3498628092; 15.85541581; 1; 39465650.64; idle; 0.5300610135; 0.5300610135; 113058.234; 0.8061945429; 1.455968756; -3.182845474; -1.619161446
6300.360005; 1402021.948; 3427.75082; 112.4590166; descend_to_approach; 60182.42551; kerosene (ID = 0); 4410.879916; 0.1889949774; -3482.276427; -1.50086114e+11; 0.553422815; 154.3334; 180.9007058; 351.6428403; -1976.849222; 113.3789992; clean; 0.349846824; 15.85548443; 1; 39472973.6; idle; 0.5300610957; 0.5300610957; 113058.234; 0.8061945429; 1.456129185; -3.181935164; -1.619130067
6300.857828; 1402111.855; 3422.754098; 112.2950821; descend_to_approach; 60182.33135; kerosene (ID = 0); 4420.122255; 0.1891445291; -3482.370587; -1.500901723e+11; 0.5532576355; 154.3334; 180.8577584; 351.5593572; -1975.814443; 113.5004726; clean; 0.3498308496; 15.85555316; 1; 39480296.67; idle; 0.5300611779; 0.5300611779; 113058.234; 0.8061945429; 1.456289575; -3.181023877; -1.619098712
6301.355913; 1402201.788; 3417.757377; 112.1311477; descend_to_approach; 60182.23706; kerosene (ID = 0); 4429.374388; 0.1892941287; -3482.464872; -1.50094236e+11; 0.5530925188; 154.3334; 180.8148242; 351.4758998; -1974.77947; 113.6218758; clean; 0.3498148859; 15.85562199; 1; 39487619.83; idle; 0.5300612601; 0.5300612601; 113058.234; 0.8061945429; 1.456449925; -3.180111613; -1.619067381
6301.854258; 1402291.747; 3412.760656; 111.9672133; descend_to_approach; 60182.14265; kerosene (ID = 0); 4438.636309; 0.1894437763; -3482.55928; -1.50098305e+11; 0.5529274647; 154.3334; 180.7719033; 351.3924681; -1973.744305; 113.7432086; clean; 0.349798933; 15.85569092; 1; 39494943.1; idle; 0.5300613423; 0.5300613423; 113058.234; 0.8061945429; 1.456610236; -3.179198374; -1.619036075
6302.352865; 1402381.732; 3407.763934; 111.8032789; descend_to_approach; 60182.04812; kerosene (ID = 0); 4447.908013; 0.1895934717; -3482.653813; -1.501023793e+11; 0.5527624732; 154.3334; 180.7289955; 351.3090621; -1972.708947; 113.8644707; clean; 0.3497829909; 15.85575996; 1; 39502266.46; idle; 0.5300614245; 0.5300614245; 113058.234; 0.8061945429; 1.456770507; -3.178284159; -1.619004794
6302.851734; 1402471.743; 3402.767213; 111.6393444; descend_to_approach; 60181.95346; kerosene (ID = 0); 4457.189493; 0.189743215; -3482.74847; -1.50106459e+11; 0.5525975443; 154.3334; 180.6861009; 351.2256817; -1971.673398; 113.9856619; clean; 0.3497670595; 15.85582909; 1; 39509589.93; idle; 0.5300615067; 0.5300615067; 113058.234; 0.8061945429; 1.456930739; -3.177368969; -1.618973537
6303.350865; 1402561.78; 3397.770492; 111.47541; descend_to_approach; 60181.85868; kerosene (ID = 0); 4466.480743; 0.1898930061; -3482.843251; -1.501105441e+11; 0.552432678; 154.3334; 180.6432196; 351.142327; -1970.637658; 114.1067822; clean; 0.3497511387; 15.85589834; 1; 39516913.5; idle; 0.5300615889; 0.5300615889; 113058.234; 0.8061945429; 1.457090931; -3.176452805; -1.618942304
6303.850259; 1402651.843; 3392.77377; 111.3114756; descend_to_approach; 60181.76378; kerosene (ID = 0); 4475.781757; 0.1900428449; -3482.938157; -1.501146346e+11; 0.5522678743; 154.3334; 180.6003514; 351.058998; -1969.601729; 114.2278313; clean; 0.3497352287; 15.85596768; 1; 39524237.18; idle; 0.5300616711; 0.5300616711; 113058.234; 0.8061945429; 1.457251084; -3.175535668; -1.618911096
6304.349915; 1402741.932; 3387.777049; 111.1475412; descend_to_approach; 60181.66874; kerosene (ID = 0); 4485.092528; 0.1901927316; -3483.033188; -1.501187304e+11; 0.552103133; 154.3334; 180.5574965; 350.9756946; -1968.565609; 114.3488091; clean; 0.3497193294; 15.85603713; 1; 39531560.95; idle; 0.5300617533; 0.5300617533; 113058.234; 0.8061945429; 1.457411198; -3.174617558; -1.618879912
6304.849835; 1402832.047; 3382.780328; 110.9836067; descend_to_approach; 60181.57359; kerosene (ID = 0); 4494.413051; 0.1903426659; -3483.128344; -1.501228316e+11; 0.5519384543; 154.3334; 180.5146547; 350.8924169; -1967.529301; 114.4697152; clean; 0.3497034408; 15.85610668; 1; 39538884.83; idle; 0.5300618355; 0.5300618355; 113058.234; 0.8061945429; 1.457571271; -3.173698476; -1.618848753
6305.350018; 1402922.188; 3377.783607; 110.8196723; descend_to_approach; 60181.47831; kerosene (ID = 0); 4503.743319; 0.190492648; -3483.223626; -1.501269383e+11; 0.551773838; 154.3334; 180.4718261; 350.8091648; -1966.492805; 114.5905497; clean; 0.3496875629; 15.85617633; 1; 39546208.81; idle; 0.5300619177; 0.5300619177; 113058.234; 0.8061945429; 1.457731306; -3.172778422; -1.618817617
6305.850465; 1403012.355; 3372.786885; 110.6557379; descend_to_approach; 60181.3829; kerosene (ID = 0); 4513.083327; 0.1906426777; -3483.319032; -1.501310503e+11; 0.5516092841; 154.3334; 180.4290107; 350.7259383; -1965.456121; 114.7113122; clean; 0.3496716957; 15.85624608; 1; 39553532.89; idle; 0.5300619999; 0.5300619999; 113058.234; 0.8061945429; 1.457891301; -3.171857398; -1.618786506
6306.351176; 1403102.549; 3367.790164; 110.4918034; descend_to_approach; 60181.28737; kerosene (ID = 0); 4522.433067; 0.190792755; -3483.414564; -1.501351677e+11; 0.5514447927; 154.3334; 180.3862085; 350.6427375; -1964.41925; 114.8320027; clean; 0.3496558391; 15.85631594; 1; 39560857.07; idle; 0.5300620821; 0.5300620821; 113058.234; 0.8061945429; 1.458051256; -3.170935403; -1.61875542
6306.852152; 1403192.769; 3362.793443; 110.327869; descend_to_approach; 60181.19171; kerosene (ID = 0); 4531.792534; 0.19094288; -3483.510222; -1.501392906e+11; 0.5512803637; 154.3334; 180.3434195; 350.5595622; -1963.382193; 114.9526209; clean; 0.3496399931; 15.8563859; 1; 39568181.36; idle; 0.5300621643; 0.5300621643; 113058.234; 0.8061945429; 1.458211172; -3.170012438; -1.618724357
6307.353392; 1403283.016; 3357.796721; 110.1639346; descend_to_approach; 60181.09593; kerosene (ID = 0); 4541.161723; 0.1910930525; -3483.606006; -1.501434188e+11; 0.551115997; 154.3334; 180.3006436; 350.4764126; -1962.344951; 115.0731667; clean; 0.3496241578; 15.85645596; 1; 39575505.75; idle; 0.5300622465; 0.5300622465; 113058.234; 0.8061945429; 1.458371048; -3.169088505; -1.618693319
6307.854898; 1403373.289; 3352.8; 110.0000002; descend_to_approach; 60181.00002; kerosene (ID = 0); 4550.540625; 0.1912432725; -3483.701915; -1.501475525e+11; 0.5509516927; 154.3334; 180.2578809; 350.3932885; -1961.307523; 115.1936398; clean; 0.3496083331; 15.85652612; 1; 39582830.24; idle; 0.5300623287; 0.5300623287; 113058.234; 0.8061945429; 1.458530884; -3.168163603; -1.618662305
6308.356669; 1403463.588; 3347.803279; 109.8360657; descend_to_approach; 60180.90398; kerosene (ID = 0); 4559.929237; 0.1913935401; -3483.797951; -1.501516917e+11; 0.5507874507; 154.3334; 180.2151313; 350.3101901; -1960.269912; 115.3140402; clean; 0.349592519; 15.85659638; 1; 39590154.83; idle; 0.5300624109; 0.5300624109; 113058.234; 0.8061945429; 1.458690681; -3.167237733; -1.618631315
6308.858705; 1403553.914; 3342.806557; 109.6721313; descend_to_approach; 60180.80782; kerosene (ID = 0); 4569.327551; 0.1915438551; -3483.894113; -1.501558363e+11; 0.5506232709; 154.3334; 180.172395; 350.2271172; -1959.232116; 115.4343676; clean; 0.3495767156; 15.85666674; 1; 39597479.53; idle; 0.5300624931; 0.5300624931; 113058.234; 0.8061945429; 1.458850438; -3.166310896; -1.618600349
6309.361008; 1403644.266; 3337.809836; 109.5081969; descend_to_approach; 60180.71153; kerosene (ID = 0); 4578.735561; 0.1916942176; -3483.990401; -1.501599863e+11; 0.5504591534; 154.3334; 180.1296717; 350.1440699; -1958.194138; 115.5546219; clean; 0.3495609227; 15.85673721; 1; 39604804.33; idle; 0.5300625753; 0.5300625753; 113058.234; 0.8061945429; 1.459010156; -3.165383092; -1.618569408
6309.863578; 1403734.645; 3332.813115; 109.3442625; descend_to_approach; 60180.61512; kerosene (ID = 0); 4588.153261; 0.1918446275; -3484.086817; -1.501641418e+11; 0.5502950982; 154.3334; 180.0869617; 350.0610482; -1957.155977; 115.6748029; clean; 0.3495451404; 15.85680777; 1; 39612129.23; idle; 0.5300626575; 0.5300626575; 113058.234; 0.8061945429; 1.459169834; -3.164454323; -1.61853849
6310.366414; 1403825.051; 3327.816393; 109.180328; descend_to_approach; 60180.51857; kerosene (ID = 0); 4597.580646; 0.1919950848; -3484.183359; -1.501683028e+11; 0.5501311052; 154.3334; 180.0442647; 349.978052; -1956.117634; 115.7949104; clean; 0.3495293688; 15.85687843; 1; 39619454.24; idle; 0.5300627397; 0.5300627397; 113058.234; 0.8061945429; 1.459329472; -3.163524588; -1.618507596
6310.841193; 1403910.376; 3322.819672; 109.0163936; descend_to_approach; 60180.42645; kerosene (ID = 0); 716.7171504; 0.1940316332; -3484.275481; -1.501722732e+11; 0.5499671743; 154.3334; 180.001581; 349.8950813; -2071.713037; 17.68188577; clean; 0.3493787305; 15.85334207; 1; 39626779.35; idle; 0.5000109088; 0.5000109088; 113058.234; 0.8061945429; 1.458112223; -3.351473773; -1.618012814
6311.290887; 1403991.157; 3317.822951; 108.8524592; descend_to_approach; 60180.33828; kerosene (ID = 0); 724.502568; 0.1960653059; -3484.36365; -1.501760733e+11; 0.5498033056; 154.3334; 179.9589103; 349.8121362; -2187.280494; 17.85664075; clean; 0.3493630128; 15.85341364; 1; 39634104.56; idle; 0.5000110218; 0.5000110218; 113058.234; 0.8061945429; 1.458272007; -3.539502721; -1.617982067
6311.740785; 1404071.956; 3312.82623; 108.6885248; descend_to_approach; 60180.25001; kerosene (ID = 0); 732.2965215; 0.1962100684; -3484.451925; -1.50179878e+11; 0.5496394991; 154.3334; 179.9162528; 349.7292167; -2186.286198; 18.03125494; clean; 0.3493473058; 15.85348531; 1; 39641429.88; idle; 0.5000111348; 0.5000111348; 113058.234; 0.8061945429; 1.458431752; -3.538731601; -1.617951344
