Time [s];Range [m];Altitude [m];mode_name;TAS m/s];Mach [-];Ambient Temperature [K];Ambient Pressure [N/m^2];(8) Consumed Fuel [kg];Fuel Flow [kg/s];N_1 [-];St3_mass_flow [kg/s];St3_total_temperature [K];St3_static_temperature [K];St3_total_pressure [kPa];St3_mach [-];St4_fuel_air [-];EI CO2 [kg/kg];EI H2O [kg/kg];EI NOx [kg/kg];EI CO [kg/kg];EI HC [kg/kg];EI soot [kg/kg];EI SO2 [kg/kg];EI SO4 [kg/kg]
5971.221694;1337026.654;7230.255738;descend_to_approach;217.7160104;0.6993504901;241.1533377;39747.62159;-3428.997245;0.1199004326;0.5500136328;4.441745732;489.3647061;485.1034603;310.8940217;0.2121365628;0.01516862036;3.149;1.2;0.004530906183;0.01243;0.000105;2.203552705e-06;0.00084;0.0002;
5971.585084;1337105.602;7225.259016;descend_to_approach;217.6618285;0.6991293683;241.1858164;39775.76512;-3429.04085;0.1199941151;0.5500137491;4.444386917;489.4159263;485.1544129;311.0999129;0.2121338522;0.01517142414;3.149;1.2;0.004532278827;0.01243;0.000105;2.205570915e-06;0.00084;0.0002;
5971.9486;1337184.558;7220.262295;descend_to_approach;217.6076629;0.6989083317;241.2182951;39803.92477;-3429.084504;0.1200878101;0.5500138654;4.447027841;489.4671296;485.2053486;311.3057963;0.2121311416;0.01517422775;3.149;1.2;0.004533651556;0.01243;0.000105;2.207588853e-06;0.00084;0.0002;
5972.312242;1337263.522;7215.265574;descend_to_approach;217.5535136;0.6986873803;241.2507738;39832.10057;-3429.128207;0.1201815175;0.5500139816;4.449668503;489.5183159;485.2562673;311.5116717;0.2121284311;0.01517703119;3.149;1.2;0.004535024369;0.01243;0.000105;2.209606519e-06;0.00084;0.0002;
5972.676009;1337342.493;7210.268852;descend_to_approach;217.4993805;0.698466514;241.2832525;39860.29252;-3429.171959;0.1202752372;0.5500140979;4.452308907;489.5694855;485.3071691;311.7175396;0.2121257207;0.01517983445;3.149;1.2;0.004536397267;0.01243;0.000105;2.211623915e-06;0.00084;0.0002;
5973.039903;1337421.472;7205.272131;descend_to_approach;217.4452637;0.6982457328;241.3157311;39888.50062;-3429.215761;0.1203689693;0.5500142142;4.454949051;489.6206381;485.3580539;311.9233996;0.2121230105;0.01518263754;3.149;1.2;0.004537770249;0.01243;0.000105;2.213641038e-06;0.00084;0.0002;
5973.403923;1337500.458;7200.27541;descend_to_approach;217.3911632;0.6980250367;241.3482098;39916.72488;-3429.259611;0.1204627138;0.5500143305;4.457588936;489.6717738;485.4089218;312.1292519;0.2121203003;0.01518544046;3.149;1.2;0.004539143314;0.01243;0.000105;2.215657886e-06;0.00084;0.0002;
5973.768069;1337579.453;7195.278689;descend_to_approach;217.3370788;0.6978044256;241.3806885;39944.96531;-3429.303512;0.1205564706;0.5500144468;4.460228561;489.7228926;485.4597728;312.3350964;0.2121175902;0.0151882432;3.149;1.2;0.004540516462;0.01243;0.000105;2.217674459e-06;0.00084;0.0002;
5974.132342;1337658.455;7190.281967;descend_to_approach;217.2830108;0.6975838995;241.4131672;39973.22192;-3429.347461;0.1206502397;0.5500145631;4.462867927;489.7739946;485.5106069;312.5409331;0.2121148802;0.01519104578;3.149;1.2;0.004541889692;0.01243;0.000105;2.219690756e-06;0.00084;0.0002;
5974.496741;1337737.465;7185.285246;descend_to_approach;217.228959;0.6973634584;241.4456459;40001.49471;-3429.39146;0.1207440212;0.5500146793;4.465507031;489.8250797;485.561424;312.7467619;0.2121121702;0.01519384817;3.149;1.2;0.004543263001;0.01243;0.000105;2.221706773e-06;0.00084;0.0002;
5974.861267;1337816.483;7180.288525;descend_to_approach;217.1749234;0.6971431023;241.4781246;40029.78369;-3429.435509;0.120837815;0.5500147956;4.468145878;489.876148;485.6122242;312.952583;0.2121094604;0.0151966504;3.149;1.2;0.004544636393;0.01243;0.000105;2.223722514e-06;0.00084;0.0002;
5975.22592;1337895.509;7175.291803;descend_to_approach;217.1209041;0.696922831;241.5106033;40058.08887;-3429.479607;0.1209316211;0.5500149119;4.470784467;489.9271994;485.6630076;313.1583965;0.2121067507;0.01519945245;3.149;1.2;0.004546009865;0.01243;0.000105;2.225737976e-06;0.00084;0.0002;
5975.590701;1337974.543;7170.295082;descend_to_approach;217.066901;0.6967026446;241.543082;40086.41025;-3429.523754;0.1210254395;0.5500150281;4.473422793;489.978234;485.713774;313.3642019;0.2121040411;0.01520225432;3.149;1.2;0.004547383414;0.01243;0.000105;2.227753155e-06;0.00084;0.0002;
5975.955608;1338053.584;7165.298361;descend_to_approach;217.0129141;0.6964825431;241.5755607;40114.74784;-3429.567952;0.1211192702;0.5500151444;4.476060863;490.0292518;485.7645237;313.5699997;0.2121013316;0.01520505603;3.149;1.2;0.004548757044;0.01243;0.000105;2.229768055e-06;0.00084;0.0002;
5976.320643;1338132.634;7160.301639;descend_to_approach;216.9589435;0.6962625264;241.6080393;40143.10166;-3429.612199;0.1212131132;0.5500152607;4.478698675;490.0802528;485.8152564;313.7757898;0.2120986222;0.01520785756;3.149;1.2;0.004550130753;0.01243;0.000105;2.231782672e-06;0.00084;0.0002;
5976.685805;1338211.692;7155.304918;descend_to_approach;216.9049891;0.6960425944;241.640518;40171.4717;-3429.656496;0.1213069685;0.5500153769;4.481336226;490.1312369;485.8659723;313.9815719;0.2120959128;0.01521065891;3.149;1.2;0.004551504537;0.01243;0.000105;2.233797003e-06;0.00084;0.0002;
5977.051095;1338290.757;7150.308197;descend_to_approach;216.8510508;0.6958227472;241.6729967;40199.85796;-3429.700842;0.121400836;0.5500154932;4.48397352;490.1822043;485.9166713;314.1873465;0.2120932036;0.0152134601;3.149;1.2;0.004552878401;0.01243;0.000105;2.235811052e-06;0.00084;0.0002;
5977.416513;1338369.831;7145.311475;descend_to_approach;216.7971289;0.6956029847;241.7054754;40228.26048;-3429.745238;0.1214947158;0.5500156094;4.486610555;490.2331548;485.9673535;314.3931131;0.2120904945;0.0152162611;3.149;1.2;0.004554252339;0.01243;0.000105;2.237824813e-06;0.00084;0.0002;
5977.782059;1338448.913;7140.314754;descend_to_approach;216.7432231;0.6953833069;241.7379541;40256.67924;-3429.789685;0.1215886078;0.5500157257;4.489247333;490.2840886;486.0180189;314.5988721;0.2120877855;0.01521906194;3.149;1.2;0.004555626354;0.01243;0.000105;2.23983829e-06;0.00084;0.0002;
5978.147733;1338528.003;7135.318033;descend_to_approach;216.6893335;0.6951637137;241.7704328;40285.11425;-3429.834181;0.1216825121;0.5500158419;4.49188385;490.3350056;486.0686674;314.8046232;0.2120850765;0.01522186259;3.149;1.2;0.004557000443;0.01243;0.000105;2.241851477e-06;0.00084;0.0002;
5978.513535;1338607.101;7130.321311;descend_to_approach;216.6354601;0.6949442051;241.8029115;40313.56552;-3429.878727;0.1217764286;0.5500159581;4.49452011;490.3859058;486.1192991;315.0103665;0.2120823677;0.01522466308;3.149;1.2;0.004558374608;0.01243;0.000105;2.243864375e-06;0.00084;0.0002;
5978.879466;1338686.207;7125.32459;descend_to_approach;216.581603;0.6947247811;241.8353902;40342.03306;-3429.923323;0.1218703573;0.5500160744;4.497156115;490.4367894;486.169914;315.2161023;0.212079659;0.01522746339;3.149;1.2;0.004559748847;0.01243;0.000105;2.245876985e-06;0.00084;0.0002;
5979.245525;1338765.321;7120.327869;descend_to_approach;216.527762;0.6945054417;241.8678689;40370.51688;-3429.967969;0.1219642982;0.5500161906;4.499791858;490.4876561;486.2205121;315.4218301;0.2120769504;0.01523026352;3.149;1.2;0.004561123158;0.01243;0.000105;2.247889303e-06;0.00084;0.0002;
5979.611713;1338844.443;7115.331148;descend_to_approach;216.4739372;0.6942861868;241.9003475;40399.01698;-3430.012665;0.1220582513;0.5500163068;4.502427345;490.5385061;486.2710934;315.6275501;0.2120742418;0.01523306348;3.149;1.2;0.004562497542;0.01243;0.000105;2.249901329e-06;0.00084;0.0002;
5979.97803;1338923.574;7110.334426;descend_to_approach;216.4201286;0.6940670163;241.9328262;40427.53337;-3430.057412;0.1221522166;0.550016423;4.505062574;490.5893394;486.321658;315.8332624;0.2120715334;0.01523586327;3.149;1.2;0.004563871998;0.01243;0.000105;2.251913062e-06;0.00084;0.0002;
5980.344476;1339002.713;7105.337705;descend_to_approach;216.3663362;0.6938479303;241.9653049;40456.06605;-3430.102208;0.122246194;0.5500165392;4.507697546;490.640156;486.3722058;316.038967;0.2120688251;0.01523866288;3.149;1.2;0.004565246526;0.01243;0.000105;2.253924501e-06;0.00084;0.0002;
5980.711051;1339081.86;7100.340984;descend_to_approach;216.31256;0.6936289287;241.9977836;40484.61504;-3430.147055;0.1223401837;0.5500166554;4.510332261;490.6909558;486.4227368;316.2446638;0.2120661169;0.01524146232;3.149;1.2;0.004566621125;0.01243;0.000105;2.255935645e-06;0.00084;0.0002;
5981.077756;1339161.015;7095.344262;descend_to_approach;216.2587999;0.6934100115;242.0302623;40513.18035;-3430.191952;0.1224341854;0.5500167716;4.512966718;490.741739;486.473251;316.4503528;0.2120634088;0.01524426158;3.149;1.2;0.004567995794;0.01243;0.000105;2.257946494e-06;0.00084;0.0002;
5981.44459;1339240.179;7090.347541;descend_to_approach;216.205056;0.6931911786;242.062741;40541.76196;-3430.2369;0.1225281994;0.5500168878;4.515600919;490.7925054;486.5237486;316.6560342;0.2120607008;0.01524706066;3.149;1.2;0.004569370533;0.01243;0.000105;2.259957046e-06;0.00084;0.0002;
5981.811554;1339319.351;7085.35082;descend_to_approach;216.1513283;0.6929724301;242.0952197;40570.35991;-3430.281898;0.1226222255;0.550017004;4.518234863;490.8432552;486.5742294;316.8617077;0.2120579929;0.01524985957;3.149;1.2;0.00457074534;0.01243;0.000105;2.2619673e-06;0.00084;0.0002;
5982.178647;1339398.531;7080.354098;descend_to_approach;216.0976168;0.6927537658;242.1276984;40598.97419;-3430.326946;0.1227162637;0.5500171202;4.52086855;490.8939883;486.6246934;317.0673736;0.2120552851;0.0152526583;3.149;1.2;0.004572120216;0.01243;0.000105;2.263977255e-06;0.00084;0.0002;
5982.545871;1339477.72;7075.357377;descend_to_approach;216.0439214;0.6925351858;242.160177;40627.6048;-3430.372045;0.122810314;0.5500172363;4.523501978;490.9447047;486.6751407;317.2730314;0.2120525774;0.01525545686;3.149;1.2;0.004573495159;0.01243;0.000105;2.265986908e-06;0.00084;0.0002;
5982.913224;1339556.917;7070.360656;descend_to_approach;215.9902422;0.69231669;242.1926557;40656.25176;-3430.417194;0.1229043764;0.5500173525;4.526135152;490.9954044;486.7255714;317.4786818;0.2120498699;0.01525825524;3.149;1.2;0.00457487017;0.01243;0.000105;2.267996262e-06;0.00084;0.0002;
5983.280708;1339636.123;7065.363934;descend_to_approach;215.9365791;0.6920982784;242.2251344;40684.91508;-3430.462394;0.122998451;0.5500174686;4.528768067;491.0460875;486.7759852;317.6843242;0.2120471624;0.01526105345;3.149;1.2;0.004576245246;0.01243;0.000105;2.270005313e-06;0.00084;0.0002;
5983.648322;1339715.337;7060.367213;descend_to_approach;215.8829322;0.6918799509;242.2576131;40713.59476;-3430.507645;0.1230925376;0.5500175848;4.531400729;491.096754;486.8263825;317.8899591;0.212044455;0.01526385148;3.149;1.2;0.004577620389;0.01243;0.000105;2.272014063e-06;0.00084;0.0002;
5984.016067;1339794.56;7055.370492;descend_to_approach;215.8293014;0.6916617076;242.2900918;40742.2908;-3430.552946;0.1231866363;0.5500177009;4.534033132;491.1474038;486.876763;318.0955861;0.2120417478;0.01526664933;3.149;1.2;0.004578995596;0.01243;0.000105;2.274022506e-06;0.00084;0.0002;
5984.383943;1339873.791;7050.37377;descend_to_approach;215.7756867;0.6914435483;242.3225705;40771.00323;-3430.598298;0.1232807471;0.550017817;4.536665279;491.198037;486.9271269;318.3012053;0.2120390406;0.01526944701;3.149;1.2;0.004580370868;0.01243;0.000105;2.276030646e-06;0.00084;0.0002;
5984.751949;1339953.03;7045.377049;descend_to_approach;215.7220882;0.6912254731;242.3550492;40799.73203;-3430.643701;0.1233748699;0.5500179331;4.53929717;491.2486536;486.977474;318.5068168;0.2120363336;0.01527224451;3.149;1.2;0.004581746204;0.01243;0.000105;2.278038479e-06;0.00084;0.0002;
5985.120087;1340032.278;7040.380328;descend_to_approach;215.6685059;0.6910074819;242.3875279;40828.47722;-3430.689154;0.1234690048;0.5500180492;4.541928806;491.2992535;487.0278045;318.7124206;0.2120336267;0.01527504184;3.149;1.2;0.004583121603;0.01243;0.000105;2.280046005e-06;0.00084;0.0002;
5985.488355;1340111.535;7035.383607;descend_to_approach;215.6149396;0.6907895747;242.4200066;40857.23881;-3430.734659;0.1235631518;0.5500181653;4.544560186;491.3498369;487.0781184;318.9180166;0.2120309199;0.01527783899;3.149;1.2;0.004584497065;0.01243;0.000105;2.282053224e-06;0.00084;0.0002;
5985.856755;1340190.8;7030.386885;descend_to_approach;215.5613895;0.6905717515;242.4524852;40886.01681;-3430.780214;0.1236573108;0.5500182814;4.54719131;491.4004037;487.1284157;319.1236049;0.2120282132;0.01528063596;3.149;1.2;0.004585872589;0.01243;0.000105;2.284060134e-06;0.00084;0.0002;
5986.225286;1340270.074;7025.390164;descend_to_approach;215.5078555;0.6903540122;242.4849639;40914.81121;-3430.825821;0.1237514818;0.5500183975;4.549822179;491.4509539;487.1786963;319.3291855;0.2120255066;0.01528343276;3.149;1.2;0.004587248174;0.01243;0.000105;2.286066734e-06;0.00084;0.0002;
5986.593949;1340349.357;7020.393443;descend_to_approach;215.4543377;0.6901363567;242.5174426;40943.62203;-3430.871478;0.1238456648;0.5500185136;4.552452793;491.5014875;487.2289603;319.5347584;0.2120228001;0.01528622938;3.149;1.2;0.00458862382;0.01243;0.000105;2.288073023e-06;0.00084;0.0002;
5986.962744;1340428.648;7015.396721;descend_to_approach;215.4008359;0.6899187852;242.5499213;40972.44928;-3430.917186;0.1239398598;0.5500186296;4.55508315;491.5520045;487.2792076;319.7403234;0.2120200937;0.01528902582;3.149;1.2;0.004589999525;0.01243;0.000105;2.290078999e-06;0.00084;0.0002;
5987.331671;1340507.948;7010.4;descend_to_approach;215.3473503;0.6897012974;242.5824;41001.29296;-3430.962946;0.1240340669;0.5500187457;4.557713254;491.602505;487.3294383;319.9458808;0.2120173875;0.01529182209;3.149;1.2;0.00459137529;0.01243;0.000105;2.292084663e-06;0.00084;0.0002;
5987.70073;1340587.257;7005.403279;descend_to_approach;215.2938807;0.6894838935;242.6148787;41030.15308;-3431.008756;0.1241282859;0.5500188617;4.5603431;491.6529889;487.3796525;320.1514303;0.2120146813;0.01529461817;3.149;1.2;0.004592751113;0.01243;0.000105;2.294090012e-06;0.00084;0.0002;
5988.069921;1340666.574;7000.406557;descend_to_approach;215.2404273;0.6892665733;242.6473574;41059.02965;-3431.054618;0.1242225169;0.5500189777;4.562972692;491.7034563;487.42985;320.3569722;0.2120119753;0.01529741408;3.149;1.2;0.004594126994;0.01243;0.000105;2.296095047e-06;0.00084;0.0002;
5988.439243;1340745.9;6995.409836;descend_to_approach;215.18699;0.6890493368;242.6798361;41087.92267;-3431.100532;0.1243179797;0.5500190868;4.565683853;491.7540773;487.4801094;320.5685738;0.2120092492;0.01530023431;3.149;1.2;0.004595538187;0.01243;0.000105;2.298199786e-06;0.00084;0.0002;
5988.808694;1340825.234;6990.413115;descend_to_approach;215.1335687;0.688832184;242.7123148;41116.83215;-3431.146497;0.1244147804;0.5500191953;4.568401924;491.8046927;487.530355;320.7806985;0.2120065206;0.01530305604;3.149;1.2;0.004596952474;0.01243;0.000105;2.300313019e-06;0.00084;0.0002;
5989.178275;1340904.577;6985.416393;descend_to_approach;215.0801636;0.6886151149;242.7447934;41145.75811;-3431.192514;0.1245116968;0.5500193038;4.571119655;491.8552873;487.5805797;320.9928086;0.2120037913;0.01530587706;3.149;1.2;0.004598366729;0.01243;0.000105;2.302425883e-06;0.00084;0.0002;
5989.547985;1340983.927;6980.419672;descend_to_approach;215.0267745;0.6883981295;242.7772721;41174.70053;-3431.238583;0.1246086208;0.5500194124;4.573837047;491.9058611;487.6307835;321.2049042;0.2120010612;0.01530869739;3.149;1.2;0.004599780954;0.01243;0.000105;2.304538379e-06;0.00084;0.0002;
5989.917825;1341063.285;6975.422951;descend_to_approach;214.9734016;0.6881812276;242.8097508;41203.65944;-3431.284704;0.1247055525;0.5500195209;4.576554096;491.956414;487.6809665;321.4169849;0.2119983304;0.01531151703;3.149;1.2;0.004601195144;0.01243;0.000105;2.306650502e-06;0.00084;0.0002;
5990.287795;1341142.652;6970.42623;descend_to_approach;214.9200447;0.6879644093;242.8422295;41232.63484;-3431.330877;0.1248024917;0.5500196294;4.579270805;492.0069461;487.7311285;321.629051;0.2119955988;0.01531433596;3.149;1.2;0.004602609299;0.01243;0.000105;2.308762253e-06;0.00084;0.0002;
5990.657895;1341222.027;6965.429508;descend_to_approach;214.8667039;0.6877476745;242.8747082;41261.62674;-3431.377103;0.1248994385;0.5500197379;4.581987174;492.0574574;487.7812698;321.8411024;0.2119928665;0.0153171542;3.149;1.2;0.004604023421;0.01243;0.000105;2.310873632e-06;0.00084;0.0002;
5991.028126;1341301.41;6960.432787;descend_to_approach;214.8133791;0.6875310232;242.9071869;41290.63514;-3431.42338;0.1249963929;0.5500198465;4.584703205;492.1079479;487.8313902;322.0531395;0.2119901334;0.01531997174;3.149;1.2;0.004605437508;0.01243;0.000105;2.312984638e-06;0.00084;0.0002;
5991.398487;1341380.802;6955.436066;descend_to_approach;214.7600705;0.6873144554;242.9396656;41319.66005;-3431.46971;0.1250933549;0.550019955;4.587418894;492.1584176;487.8814898;322.2651617;0.2119873996;0.01532278859;3.149;1.2;0.004606851557;0.01243;0.000105;2.315095266e-06;0.00084;0.0002;
5991.768978;1341460.201;6950.439344;descend_to_approach;214.7067779;0.687097971;242.9721443;41348.70148;-3431.516092;0.1251903244;0.5500200635;4.590134244;492.2088666;487.9315685;322.4771693;0.211984665;0.01532560474;3.149;1.2;0.00460826557;0.01243;0.000105;2.317205518e-06;0.00084;0.0002;
5992.1396;1341539.61;6945.442623;descend_to_approach;214.6535013;0.68688157;243.004623;41377.75944;-3431.562526;0.1252873015;0.5500201721;4.592849257;492.2592948;487.9816265;322.6891624;0.2119819297;0.01532842019;3.149;1.2;0.004609679547;0.01243;0.000105;2.319315395e-06;0.00084;0.0002;
5992.510353;1341619.026;6940.445902;descend_to_approach;214.6002408;0.6866652524;243.0371016;41406.83393;-3431.609012;0.1253842862;0.5500202806;4.595563927;492.3097022;488.0316636;322.9011408;0.2119791936;0.01533123495;3.149;1.2;0.004611093483;0.01243;0.000105;2.32142489e-06;0.00084;0.0002;
5992.881236;1341698.451;6935.44918;descend_to_approach;214.5469964;0.6864490181;243.0695803;41435.92496;-3431.655551;0.1254812784;0.5500203892;4.598278262;492.360089;488.08168;323.1131047;0.2119764568;0.01533404902;3.149;1.2;0.004612507383;0.01243;0.000105;2.323534008e-06;0.00084;0.0002;
5993.252251;1341777.884;6930.452459;descend_to_approach;214.493768;0.6862328671;243.102059;41465.03253;-3431.702143;0.1255782782;0.5500204977;4.600992254;492.410455;488.1316756;323.3250539;0.2119737193;0.01533686239;3.149;1.2;0.00461392124;0.01243;0.000105;2.325642743e-06;0.00084;0.0002;
5993.623398;1341857.326;6925.455738;descend_to_approach;214.4405557;0.6860167994;243.1345377;41494.15666;-3431.748787;0.1256752855;0.5500206063;4.603705911;492.4608003;488.1816504;323.5369886;0.211970981;0.01533967506;3.149;1.2;0.004615335059;0.01243;0.000105;2.327751098e-06;0.00084;0.0002;
5993.994676;1341936.776;6920.459016;descend_to_approach;214.3873594;0.6858008149;243.1670164;41523.29736;-3431.795483;0.1257723003;0.5500207148;4.606419227;492.5111249;488.2316045;323.7489086;0.2119682419;0.01534248704;3.149;1.2;0.004616748835;0.01243;0.000105;2.329859068e-06;0.00084;0.0002;
5994.366085;1342016.235;6915.462295;descend_to_approach;214.3341791;0.6855849137;243.1994951;41552.45462;-3431.842232;0.1258693226;0.5500208234;4.609132206;492.5614288;488.2815378;323.9608142;0.2119655022;0.01534529832;3.149;1.2;0.00461816257;0.01243;0.000105;2.331966655e-06;0.00084;0.0002;
5994.737626;1342095.702;6910.465574;descend_to_approach;214.2810149;0.6853690956;243.2319738;41581.62846;-3431.889034;0.1259663525;0.5500209319;4.611844845;492.611712;488.3314504;324.172705;0.2119627616;0.01534810891;3.149;1.2;0.00461957626;0.01243;0.000105;2.334073855e-06;0.00084;0.0002;
5995.1093;1342175.178;6905.468852;descend_to_approach;214.2278667;0.6851533607;243.2644525;41610.81889;-3431.935888;0.1260633898;0.5500210405;4.614557148;492.6619745;488.3813423;324.3845815;0.2119600204;0.01535091881;3.149;1.2;0.004620989909;0.01243;0.000105;2.336180671e-06;0.00084;0.0002;
5995.481105;1342254.662;6900.472131;descend_to_approach;214.1747346;0.6849377088;243.2969311;41640.0259;-3431.982795;0.1261604347;0.5500211491;4.617269114;492.7122165;488.4312135;324.5964434;0.2119572784;0.01535372801;3.149;1.2;0.004622403514;0.01243;0.000105;2.338287099e-06;0.00084;0.0002;
5995.853043;1342334.155;6895.47541;descend_to_approach;214.1216184;0.6847221401;243.3294098;41669.24951;-3432.029755;0.1262574871;0.5500212576;4.619980738;492.7624377;488.4810639;324.8082905;0.2119545357;0.01535653652;3.149;1.2;0.004623817071;0.01243;0.000105;2.340393136e-06;0.00084;0.0002;
5996.225113;1342413.656;6890.478689;descend_to_approach;214.0685183;0.6845066543;243.3618885;41698.48972;-3432.076768;0.1263545469;0.5500213662;4.622692028;492.8126383;488.5308938;325.0201232;0.2119517922;0.01535934433;3.149;1.2;0.004625230585;0.01243;0.000105;2.342498786e-06;0.00084;0.0002;
5996.597315;1342493.167;6885.481967;descend_to_approach;214.0154342;0.6842912516;243.3943672;41727.74655;-3432.123834;0.1264516142;0.5500214748;4.625402982;492.8628183;488.5807029;325.2319415;0.211949048;0.01536215145;3.149;1.2;0.004626644051;0.01243;0.000105;2.344604044e-06;0.00084;0.0002;
5996.969651;1342572.685;6880.485246;descend_to_approach;213.9623661;0.6840759319;243.4268459;41757.02;-3432.170952;0.126548689;0.5500215833;4.628113594;492.9129776;488.6304913;325.443745;0.2119463031;0.01536495788;3.149;1.2;0.004628057469;0.01243;0.000105;2.346708909e-06;0.00084;0.0002;
5997.342119;1342652.213;6875.488525;descend_to_approach;213.909314;0.6838606951;243.4593246;41786.31007;-3432.218124;0.1266457713;0.5500216919;4.630823873;492.9631164;488.6802591;325.6555341;0.2119435574;0.01536776362;3.149;1.2;0.00462947084;0.01243;0.000105;2.348813383e-06;0.00084;0.0002;
5997.71472;1342731.749;6870.491803;descend_to_approach;213.8562779;0.6836455413;243.4918033;41815.61678;-3432.265348;0.126742861;0.5500218004;4.633533812;493.0132345;488.7300062;325.8673085;0.211940811;0.01537056866;3.149;1.2;0.004630884161;0.01243;0.000105;2.35091746e-06;0.00084;0.0002;
5998.087455;1342811.294;6865.495082;descend_to_approach;213.8032579;0.6834304703;243.524282;41844.94013;-3432.312626;0.1268399582;0.550021909;4.636243417;493.0633321;488.7797328;326.0790686;0.2119380639;0.01537337301;3.149;1.2;0.004632297434;0.01243;0.000105;2.353021145e-06;0.00084;0.0002;
5998.460323;1342890.848;6860.498361;descend_to_approach;213.7502538;0.6832154821;243.5567607;41874.28013;-3432.359957;0.1269370628;0.5500220176;4.638952685;493.1134092;488.8294387;326.2908142;0.211935316;0.01537617667;3.149;1.2;0.004633710656;0.01243;0.000105;2.355124433e-06;0.00084;0.0002;
5998.833325;1342970.41;6855.501639;descend_to_approach;213.6972657;0.6830005768;243.5892393;41903.63679;-3432.407341;0.1270341749;0.5500221261;4.641661615;493.1634656;488.879124;326.5025451;0.2119325674;0.01537897963;3.149;1.2;0.004635123826;0.01243;0.000105;2.357227322e-06;0.00084;0.0002;
5999.20646;1343049.982;6850.504918;descend_to_approach;213.6442936;0.6827857543;243.621718;41933.0101;-3432.454778;0.1271312944;0.5500222347;4.644370211;493.2135015;488.9287887;326.7142616;0.2119298181;0.0153817819;3.149;1.2;0.004636536945;0.01243;0.000105;2.359329815e-06;0.00084;0.0002;
5999.579729;1343129.562;6845.508197;descend_to_approach;213.5913375;0.6825710145;243.6541967;41962.40008;-3432.502268;0.1272284213;0.5500223433;4.64707847;493.2635169;488.9784328;326.9259637;0.2119270681;0.01538458349;3.149;1.2;0.004637950011;0.01243;0.000105;2.361431908e-06;0.00084;0.0002;
5999.953132;1343209.151;6840.511475;descend_to_approach;213.5383973;0.6823563575;243.6866754;41991.80675;-3432.549812;0.1273255557;0.5500224518;4.649786392;493.3135117;489.0280563;327.137651;0.2119243173;0.01538738437;3.149;1.2;0.004639363023;0.01243;0.000105;2.363533598e-06;0.00084;0.0002;
6000.32667;1343288.749;6835.514754;descend_to_approach;213.4854732;0.6821417831;243.7191541;42021.2301;-3432.597409;0.1274226974;0.5500225604;4.65249398;493.363486;489.0776593;327.3493241;0.2119215658;0.01539018457;3.149;1.2;0.004640775981;0.01243;0.000105;2.365634889e-06;0.00084;0.0002;
6000.700342;1343368.356;6830.518033;descend_to_approach;213.432565;0.6819272914;243.7516328;42050.67014;-3432.64506;0.1275198466;0.5500226689;4.65520123;493.4134398;489.1272416;327.5609825;0.2119188136;0.01539298408;3.149;1.2;0.004642188883;0.01243;0.000105;2.367735775e-06;0.00084;0.0002;
6001.074148;1343447.972;6825.521311;descend_to_approach;213.3796727;0.6817128823;243.7841115;42080.12688;-3432.692764;0.1276170032;0.5500227775;4.657908148;493.4633731;489.1768035;327.7726266;0.2119160607;0.0153957829;3.149;1.2;0.004643601732;0.01243;0.000105;2.36983626e-06;0.00084;0.0002;
6001.448089;1343527.597;6820.52459;descend_to_approach;213.3267965;0.6814985558;243.8165902;42109.60032;-3432.740521;0.1277141671;0.550022886;4.660614728;493.5132859;489.2263448;327.984256;0.211913307;0.01539858102;3.149;1.2;0.004645014521;0.01243;0.000105;2.371936337e-06;0.00084;0.0002;
6001.822165;1343607.231;6815.527869;descend_to_approach;213.2739362;0.6812843118;243.8490689;42139.09048;-3432.788333;0.1278113385;0.5500229946;4.663320975;493.5631783;489.2758656;328.1958712;0.2119105527;0.01540137846;3.149;1.2;0.004646427255;0.01243;0.000105;2.374036011e-06;0.00084;0.0002;
6002.196375;1343686.874;6810.531148;descend_to_approach;213.2210918;0.6810701504;243.8815475;42168.59736;-3432.836197;0.1279085172;0.5500231031;4.666026885;493.6130501;489.3253658;328.4074717;0.2119077976;0.0154041752;3.149;1.2;0.00464783993;0.01243;0.000105;2.376135276e-06;0.00084;0.0002;
6002.570721;1343766.526;6805.534426;descend_to_approach;213.1682635;0.6808560715;243.9140262;42198.12097;-3432.884116;0.1280057033;0.5500232117;4.668732463;493.6629016;489.3748457;328.6190579;0.2119050417;0.01540697126;3.149;1.2;0.004649252547;0.01243;0.000105;2.378234135e-06;0.00084;0.0002;
6002.945202;1343846.187;6800.537705;descend_to_approach;213.115451;0.680642075;243.9465049;42227.66131;-3432.932088;0.1281028968;0.5500233202;4.671437704;493.7127325;489.4243049;328.8306295;0.2119022852;0.01540976662;3.149;1.2;0.004650665103;0.01243;0.000105;2.380332583e-06;0.00084;0.0002;
6003.319819;1343925.857;6795.540984;descend_to_approach;213.0626545;0.680428161;243.9789836;42257.2184;-3432.980114;0.1282000976;0.5500234288;4.674142613;493.7625431;489.4737438;329.0421869;0.2118995279;0.0154125613;3.149;1.2;0.0046520776;0.01243;0.000105;2.382430623e-06;0.00084;0.0002;
6003.694571;1344005.536;6790.544262;descend_to_approach;213.009874;0.6802143293;244.0114623;42286.79224;-3433.028194;0.1282973058;0.5500235373;4.676847186;493.8123332;489.5231621;329.2537296;0.21189677;0.01541535528;3.149;1.2;0.004653490035;0.01243;0.000105;2.38452825e-06;0.00084;0.0002;
